model,feature_set,region_display,period,support,positives,positive_rate,precision,recall,f1,f1_error,average_precision,average_precision_error,roc_auc,brier_score,threshold
Logistic Regression (linear SGD),full features,Eastern Siberia,2022,18946,1456,0.07684999472184102,0.13317191283292978,0.9821428571428571,0.2345415778251599,0.0005366754618082891,0.1322640025888726,0.00019202621267380306,0.7247282591622213,0.5025646412445098,1.0
Logistic Regression (linear SGD),full features,Eastern Siberia,2023,18853,1391,0.07378136105659577,0.10872230850976866,0.9561466570812365,0.19524368761009983,0.0016721013133475494,0.1076770100295802,0.000909581003391835,0.6672982664791849,0.5921912674549034,1.0
Logistic Regression (linear SGD),full features,Eastern Siberia,2024,26660,6189,0.23214553638409602,0.29542432152883813,0.9691387946356439,0.45281594443605616,2.295022063030036e-05,0.29443749633421434,9.190873239808547e-05,0.6368662133433991,0.5506430218400409,1.0
Logistic Regression (linear SGD),full features,Eastern Siberia,2025,19162,2442,0.12743972445464982,0.18626842513576417,0.9832104832104832,0.3132011479259066,0.00010114717640279801,0.18559295788762462,7.271766236255181e-05,0.6783447268495116,0.5635481978707475,1.0
Logistic Regression (linear SGD),full features,Europe,2021,11926,847,0.07102129800436022,0.16105476673427993,0.9374262101534829,0.27488315734810453,0.004533518676873894,0.1566862158711149,0.003805504450968626,0.7852782735730819,0.35808375309869533,1.0
Logistic Regression (linear SGD),full features,Europe,2021-2023,32712,1723,0.052671802396674,0.12813824584284317,0.9123621590249564,0.2247158887856479,0.000632597570953774,0.12328690946953086,0.00013333852071840778,0.7897587440787173,0.3377659701993749,1.0
Logistic Regression (linear SGD),full features,Europe,2021-2025,52062,2848,0.05470400676116938,0.12616215135459363,0.8862359550561798,0.22088037105101951,0.0012291276917647267,0.11991789968584869,0.0010624624353485223,0.7718643929481562,0.3488342461432599,1.0
Logistic Regression (linear SGD),full features,Europe,2022,10330,382,0.036979670861568247,0.09029649595687332,0.8769633507853403,0.16373411534701857,0.003325720937695048,0.08613163164780815,0.001830228261355579,0.781746495388586,0.33611736678577053,1.0
Logistic Regression (linear SGD),full features,Europe,2023,10456,494,0.04724560061208875,0.1221058434399118,0.8967611336032388,0.21494420184376517,0.0018283754020237152,0.11610996627340145,0.0009291314546183903,0.7945345145561231,0.316220464691077,1.0
Logistic Regression (linear SGD),full features,Europe,2024,10472,493,0.04707792207792208,0.10313075506445672,0.795131845841785,0.18258034466697717,0.002457185489244796,0.09360329689615846,0.001426299183376001,0.734097791975725,0.3423744647704843,1.0
Logistic Regression (linear SGD),full features,Europe,2025,8878,632,0.07118720432529849,0.14224028448056897,0.8860759493670886,0.2451302254322609,0.003219308377043734,0.13613537456393682,0.0026134552701197124,0.7440230898295145,0.3972361692354063,1.0
Logistic Regression (linear SGD),full features,Far East,2021,2141,270,0.12610929472209248,0.17978290366350066,0.9814814814814815,0.3038990825688073,0.004436117704624914,0.17914631519009308,0.003293354073845206,0.6683571866896293,0.5798887154058457,1.0
Logistic Regression (linear SGD),full features,Far East,2021-2023,6484,795,0.12260950030845158,0.1703380588876772,0.9823899371069182,0.2903345724907063,0.0040683163126593236,0.1698142156586915,0.002751183085814507,0.6575308633786265,0.6007231893392043,1.0
Logistic Regression (linear SGD),full features,Far East,2021-2025,10457,1230,0.11762455771253706,0.16432947583390062,0.9813008130081301,0.2815160349854227,0.0015334662161871836,0.16372479738420723,0.0010337951802805037,0.6585084776825876,0.6003274377991046,1.0
Logistic Regression (linear SGD),full features,Far East,2022,2076,192,0.09248554913294797,0.13389121338912133,1.0,0.23616236162361623,0.0028829325686216905,0.13389121338912133,0.0018539573472752498,0.6703821656050956,0.6114850290575019,1.0
Logistic Regression (linear SGD),full features,Far East,2023,2267,333,0.14689016321129245,0.19320214669051877,0.972972972972973,0.32238805970149254,0.0021719954989635895,0.19243631938237682,0.0011487691575149711,0.6375768219098106,0.610544552125325,1.0
Logistic Regression (linear SGD),full features,Far East,2024,2229,298,0.13369223867205024,0.17439812096300647,0.9966442953020134,0.29685157421289354,0.0017369298579140997,0.17438926124525156,0.0010633844885258063,0.6346643773960009,0.6402948811969966,1.0
Logistic Regression (linear SGD),full features,Far East,2025,1744,137,0.07855504587155963,0.12204351939451277,0.9416058394160584,0.21608040201005024,0.005514919121308615,0.11978168796528603,0.003904410736477091,0.681075949654568,0.5477738344046614,1.0
Logistic Regression (linear SGD),full features,Global,2021,87238,24772,0.28395882528256033,0.395207266402551,0.9906345874374294,0.5650081735086224,0.0009941530709407002,0.39451160092777665,0.0010508071335688977,0.6951594023034207,0.4391143729323302,1.0
Logistic Regression (linear SGD),full features,Global,2021-2023,206438,36593,0.17725903176740718,0.27728830341050614,0.9796135872981171,0.4322300596852957,0.0017073537156331255,0.27611618570464386,0.0013817365377693737,0.7163131355431501,0.4633926865883284,1.0
Logistic Regression (linear SGD),full features,Global,2021-2025,321173,49514,0.15416613476226207,0.2436765139274209,0.9685543482651371,0.389387788242936,3.842592306433508e-05,0.24198571085052614,0.0002737937194192733,0.7124738799518786,0.4763168711036003,1.0
Logistic Regression (linear SGD),full features,Global,2022,58312,4923,0.08442516120181094,0.1461487194135009,0.935405240706886,0.25279973649538867,0.0034401033160471016,0.14431867842393373,0.002301642918042883,0.7231097137883358,0.4749430372252962,1.0
Logistic Regression (linear SGD),full features,Global,2023,60888,6898,0.11328997503613192,0.18786791500812916,0.9715859669469411,0.31485483416329985,0.0007093987696913629,0.1865094302420485,0.00021765342117989237,0.7192341507246249,0.48711603897926103,1.0
Logistic Regression (linear SGD),full features,Global,2024,65063,9134,0.1403870095138558,0.21771567747724652,0.9297131596233852,0.352811649598039,0.0018473745341335412,0.2145016794943452,0.0012042402563842347,0.6970638532009423,0.4861679155513057,1.0
Logistic Regression (linear SGD),full features,Global,2025,49672,3787,0.07624013528748591,0.12684055532183425,0.9553736466860312,0.223948500510662,0.001564031197295851,0.12521403665031305,0.0012772072004492688,0.707784932877883,0.5171266693412921,1.0
Poisson Point-Process GLM,full features,Central Asia,2021,10197,903,0.08855545748749633,0.14142023737678536,0.778516057585825,0.2393598910452843,0.0014261560707371729,0.1397637570794848,0.00040780365993120933,0.6974153176616882,0.12520543841523077,0.3036547601222992
Poisson Point-Process GLM,full features,Central Asia,2021-2023,29340,2012,0.06857532379004772,0.11544978434996919,0.7450298210735586,0.19991997866097627,0.0012513138582809953,0.1362213046342958,0.0031336789369012592,0.726859559490248,0.11103158234808076,0.3036547601222992
Poisson Point-Process GLM,full features,Central Asia,2021-2025,45961,2503,0.05445921542177063,0.09382842509603073,0.7319216939672393,0.166333757036499,0.004216631238349118,0.11655124141466192,0.006969658602170318,0.7345275916955247,0.1023880421746297,0.3036547601222992
Poisson Point-Process GLM,full features,Central Asia,2022,9862,698,0.07077671871831272,0.12479627473806752,0.7679083094555874,0.2147005808131384,0.0004226169020159544,0.20848615767725748,0.025340836841459564,0.7571136870449834,0.10374707756066648,0.3036547601222992
Poisson Point-Process GLM,full features,Central Asia,2023,9281,411,0.044284021118413966,0.06993006993006994,0.6326034063260341,0.12593848389440543,0.0034930833256016968,0.08999634800334094,0.0012447654088149664,0.715873786540925,0.10319934184562965,0.3036547601222992
Poisson Point-Process GLM,full features,Central Asia,2024,9003,187,0.020770854159724537,0.04221165279429251,0.7593582887700535,0.07997747113489158,0.004262874662445441,0.09815993344037602,0.010396188363468948,0.8167072265302756,0.07923553302773964,0.3036547601222992
Poisson Point-Process GLM,full features,Central Asia,2025,7618,304,0.039905487004463114,0.06011960969468052,0.6282894736842105,0.10973858086756678,0.002987108235283008,0.05630363275564827,0.0028890131623562428,0.6603717366118332,0.09646005204078843,0.3036547601222992
Poisson Point-Process GLM,full features,Eastern Siberia,2021,44639,19789,0.4433119021483456,0.5552554516248258,0.9869119207640609,0.7106728284996907,0.00031127203817311747,0.6699563432805133,0.0051584395939133516,0.779351816594651,0.1919228655256146,0.3036547601222992
Poisson Point-Process GLM,full features,Eastern Siberia,2021-2023,82438,22636,0.2745821101919018,0.4202299642235359,0.9703569535253579,0.5864762031907083,0.00029327157652542056,0.5799937548257478,0.005600939337851502,0.8327886395724965,0.1596978782000505,0.3036547601222992
Poisson Point-Process GLM,full features,Eastern Siberia,2021-2025,128260,31267,0.24377826290347732,0.3776934284180661,0.9451818210893274,0.539716745957101,0.0014393943999930555,0.5361317396161538,0.003909964414217387,0.820812220865241,0.15746261803905684,0.3036547601222992
Poisson Point-Process GLM,full features,Eastern Siberia,2022,18946,1456,0.07684999472184102,0.16598044261451364,0.885989010989011,0.2795838751625488,0.002061838897345374,0.2209678745309035,0.00989853644211671,0.8069652046067141,0.11457586347045841,0.3036547601222992
Poisson Point-Process GLM,full features,Eastern Siberia,2023,18853,1391,0.07378136105659577,0.12280137280137281,0.8231488138030194,0.21371908539430703,0.00014548273404065408,0.20341208790639229,0.0008922962683302839,0.743029909621558,0.12874208770734352,0.3036547601222992
Poisson Point-Process GLM,full features,Eastern Siberia,2024,26660,6189,0.23214553638409602,0.32537439105070065,0.8741315236710292,0.4742286115007013,2.8442156928389557e-05,0.4088512930970399,0.0018870943744232693,0.7371584631910431,0.17341690628463718,0.3036547601222992
Poisson Point-Process GLM,full features,Eastern Siberia,2025,19162,2442,0.12743972445464982,0.23294117647058823,0.8918918918918919,0.3694029850746269,0.0017466438160567042,0.3531891267416798,0.00065815659875211,0.824909319661114,0.125649044206515,0.3036547601222992
Poisson Point-Process GLM,full features,Europe,2021,11926,847,0.07102129800436022,0.19741207697412078,0.7024793388429752,0.3082103082103082,0.0033585487596328165,0.2514276982424479,0.0005161832963023541,0.8386063468405984,0.07614019980990971,0.3036547601222992
Poisson Point-Process GLM,full features,Europe,2021-2023,32712,1723,0.052671802396674,0.14677737123557558,0.6053395240858966,0.236266847887643,0.006402775155131717,0.16732659658810467,0.0038714851883124243,0.8276736636951305,0.06670936144189078,0.3036547601222992
Poisson Point-Process GLM,full features,Europe,2021-2025,52062,2848,0.05470400676116938,0.1443079023724185,0.59375,0.2321845393381848,0.005642137253823338,0.16164913677103,0.0008605951467500353,0.8124624789899465,0.06978635302050616,0.3036547601222992
Poisson Point-Process GLM,full features,Europe,2022,10330,382,0.036979670861568247,0.10570918822479929,0.6204188481675392,0.18064024390243902,0.015150636252622727,0.11679655399815067,0.009296173140046616,0.8355490435079167,0.06027662238376707,0.3036547601222992
Poisson Point-Process GLM,full features,Europe,2023,10456,494,0.04724560061208875,0.11405405405405405,0.4271255060728745,0.18003412969283278,0.011956077122896251,0.1081963399312952,0.00588913434085969,0.7975177130586105,0.06230787101471249,0.3036547601222992
Poisson Point-Process GLM,full features,Europe,2024,10472,493,0.04707792207792208,0.11804670912951168,0.563894523326572,0.1952247191011236,0.010971498891118588,0.13280118395487328,0.008513782038505701,0.7961447233917394,0.06872988070633812,0.3036547601222992
Poisson Point-Process GLM,full features,Europe,2025,8878,632,0.07118720432529849,0.16393442622950818,0.5854430379746836,0.25614399446175146,0.01052427233189864,0.1826885260689715,0.002247815131963069,0.7769952520132508,0.08237003477243611,0.3036547601222992
Poisson Point-Process GLM,full features,Far East,2021,2141,270,0.12610929472209248,0.2306910569105691,0.8407407407407408,0.3620414673046252,0.016397849919138632,0.44649096471518646,0.0281041162141869,0.8368727359106836,0.12598346896082008,0.3036547601222992
Poisson Point-Process GLM,full features,Far East,2021-2023,6484,795,0.12260950030845158,0.22426589222329785,0.8742138364779874,0.3569594247560349,0.004979762340831308,0.321634133071296,0.015482318563955995,0.7827383972821875,0.13174791213134077,0.3036547601222992
Poisson Point-Process GLM,full features,Far East,2021-2025,10457,1230,0.11762455771253706,0.21334971334971334,0.8471544715447155,0.3408570493948315,0.0011856954051553414,0.3076848461899862,0.0008439751973056784,0.7836978080412644,0.13006481032697786,0.3036547601222992
Poisson Point-Process GLM,full features,Far East,2022,2076,192,0.09248554913294797,0.1837160751565762,0.9166666666666666,0.3060869565217391,0.003101437566677878,0.2657282215051342,0.023853941916572308,0.8037060996107571,0.12116602368196724,0.3036547601222992
Poisson Point-Process GLM,full features,Far East,2023,2267,333,0.14689016321129245,0.25237683664649957,0.8768768768768769,0.3919463087248322,0.004073248238323705,0.2542741505849101,0.004704487752270745,0.7182937849949225,0.14688230703605373,0.3036547601222992
Poisson Point-Process GLM,full features,Far East,2024,2229,298,0.13369223867205024,0.2150706436420722,0.9194630872483222,0.3486005089058524,0.0008990783360793307,0.302869678787086,0.0272491781362412,0.7806088579482063,0.14820950930272464,0.3036547601222992
Poisson Point-Process GLM,full features,Far East,2025,1744,137,0.07855504587155963,0.14285714285714285,0.5328467153284672,0.22530864197530864,0.010218125163797574,0.24129733863159875,0.053577669585470306,0.74800939321127,0.10061654993911749,0.3036547601222992
Poisson Point-Process GLM,full features,Global,2021,87238,24772,0.28395882528256033,0.452092288120892,0.9468351364443727,0.611978657064955,0.0016670272757168523,0.6022181036456066,0.0031881421242548154,0.8368585127780851,0.15378669212954207,0.3036547601222992
Poisson Point-Process GLM,full features,Global,2021-2023,206438,36593,0.17725903176740718,0.3329064526212829,0.902194408766704,0.486351114450288,0.004420435319345154,0.49574161314550214,0.012117908480598403,0.8450847913059683,0.1285234514254869,0.3036547601222992
Poisson Point-Process GLM,full features,Global,2021-2025,321173,49514,0.15416613476226207,0.29631200530863266,0.8747828896877651,0.4426774864454676,0.0033911145695729324,0.45125413572215334,0.008993465935193543,0.8367300038097026,0.12369724625549353,0.3036547601222992
Poisson Point-Process GLM,full features,Global,2022,58312,4923,0.08442516120181094,0.17642136581283993,0.7708714198659354,0.2871302110917757,0.006554906788587145,0.24208656385119084,0.0025951256739011985,0.7993871813722824,0.10370834861671287,0.3036547601222992
Poisson Point-Process GLM,full features,Global,2023,60888,6898,0.11328997503613192,0.22361019513519803,0.8356045230501594,0.3528079571537873,0.0017802928178867932,0.3475100615379024,0.004439919878133878,0.8120816900630901,0.11609249101366302,0.3036547601222992
Poisson Point-Process GLM,full features,Global,2024,65063,9134,0.1403870095138558,0.25521034011699184,0.7976790015327349,0.3866995727516387,0.005794904419575841,0.344774290014245,0.007736574462121912,0.7920727281765942,0.12636736839242535,0.3036547601222992
Poisson Point-Process GLM,full features,Global,2025,49672,3787,0.07624013528748591,0.163280784441194,0.7958806443094798,0.270970062033624,0.0010261937882594643,0.2507274179523893,0.004680036942898544,0.8103134611767361,0.10014195757216508,0.3036547601222992
Random Forest,full features,Central Asia,2021,10197,903,0.08855545748749633,0.19765395894428153,0.7464008859357697,0.3125434732204962,0.0019146993133141994,0.24482539090690325,0.003980278213948466,0.8046798908832928,0.11475360469561553,0.3723723590373993
Random Forest,full features,Central Asia,2021-2023,29340,2012,0.06857532379004772,0.17713214620431114,0.7514910536779325,0.28668941979522183,0.004213601624375446,0.20845086904032056,0.008134036575281117,0.8219117216344788,0.10274601810593613,0.3723723590373993
Random Forest,full features,Central Asia,2021-2025,45961,2503,0.05445921542177063,0.14966832504145938,0.7211346384338794,0.24788848451555312,0.0014194446826868506,0.17634217026687407,0.0036600138263564695,0.8231209345232864,0.09526616856319856,0.3723723590373993
Random Forest,full features,Central Asia,2022,9862,698,0.07077671871831272,0.18539934947596676,0.7349570200573066,0.2961038961038961,0.003343237326470613,0.22409702601018494,0.011902396839750614,0.8226736551023752,0.10022888330633907,0.3723723590373993
Random Forest,full features,Central Asia,2023,9281,411,0.044284021118413966,0.1377702416278084,0.7907542579075426,0.23465703971119134,0.0003199069599293638,0.1463448582874922,0.0017987211327223915,0.8381298397781418,0.09222803760153635,0.3723723590373993
Random Forest,full features,Central Asia,2024,9003,187,0.020770854159724537,0.07632311977715878,0.732620320855615,0.13824419778002017,0.0024167147105416406,0.10369979535941394,0.025939164661210094,0.8526761017886779,0.07465040948227458,0.3723723590373993
Random Forest,full features,Central Asia,2025,7618,304,0.039905487004463114,0.09022556390977443,0.5131578947368421,0.15346778160354158,0.009803510940771766,0.07956115012869863,0.0004389896035249879,0.7561665263445735,0.09082207476189087,0.3723723590373993
Random Forest,full features,Eastern Siberia,2021,44639,19789,0.4433119021483456,0.5917851305929878,0.9697811915710748,0.7350338963575779,0.0003197149991521379,0.7379505758716278,0.0021587161799438777,0.8115912941899208,0.17787814385755107,0.3723723590373993
Random Forest,full features,Eastern Siberia,2021-2023,82438,22636,0.2745821101919018,0.4778771050611766,0.9351917299876303,0.6325335405025846,0.0006034242945510423,0.6719271042073538,0.005174925893310317,0.8629460022013269,0.15104698800483723,0.3723723590373993
Random Forest,full features,Eastern Siberia,2021-2025,128260,31267,0.24377826290347732,0.4451196964581424,0.88547030415454,0.5924293325915306,0.0019242829869643998,0.6182630013816124,0.0005008916875115194,0.8491261561603841,0.14872198024170702,0.3723723590373993
Random Forest,full features,Eastern Siberia,2022,18946,1456,0.07684999472184102,0.17628826036419992,0.625,0.2750075551526141,0.0004915469756096694,0.20871594967502605,0.0032117603091894368,0.7946367900966957,0.11027495629025542,0.3723723590373993
Random Forest,full features,Eastern Siberia,2023,18853,1391,0.07378136105659577,0.15923661845832712,0.7677929547088426,0.2637688318103235,0.0012486027654011501,0.2633614634967782,0.006917949637827983,0.8027727827359498,0.12849094635391567,0.3723723590373993
Random Forest,full features,Eastern Siberia,2024,26660,6189,0.23214553638409602,0.3709936575052854,0.7088382614315721,0.487065615632286,0.0029658862165024397,0.40111452039370465,0.0027243466406595613,0.7455376955269252,0.16858714120742216,0.3723723590373993
Random Forest,full features,Eastern Siberia,2025,19162,2442,0.12743972445464982,0.35055957867017773,0.8722358722358723,0.5001173984503404,0.0019736827085777395,0.5244695676747524,0.002077107257790892,0.8900260934052799,0.11108111909345039,0.3723723590373993
Random Forest,full features,Europe,2021,11926,847,0.07102129800436022,0.22727272727272727,0.2538370720188902,0.23982152816508645,0.007920184428276595,0.21520248853574536,0.002258743485250419,0.860331079369555,0.06831120498153954,0.3723723590373993
Random Forest,full features,Europe,2021-2023,32712,1723,0.052671802396674,0.22693806842789085,0.3041207196749855,0.25992063492063494,0.009579394569659104,0.201586545161265,0.005282292691199172,0.8737765372982497,0.05613666584660686,0.3723723590373993
Random Forest,full features,Europe,2021-2025,52062,2848,0.05470400676116938,0.22939560439560439,0.293188202247191,0.2573982737361282,0.017488504110941685,0.19815271013964433,0.007587985510495902,0.85888067014593,0.057850391652490035,0.3723723590373993
Random Forest,full features,Europe,2022,10330,382,0.036979670861568247,0.22321428571428573,0.4581151832460733,0.30017152658662094,0.007990372527387603,0.18574608425674652,0.00816388638869423,0.8814076654098695,0.048213017746229096,0.3723723590373993
Random Forest,full features,Europe,2023,10456,494,0.04724560061208875,0.231433506044905,0.27125506072874495,0.24976700838769805,0.012227541515829136,0.21196171610378642,0.004437928174172856,0.876393351415541,0.050078682980663425,0.3723723590373993
Random Forest,full features,Europe,2024,10472,493,0.04707792207792208,0.23970588235294119,0.3306288032454361,0.27791986359761295,0.02196925105354384,0.18912341682074657,0.01180062655313123,0.8478254639001539,0.05402096451986882,0.3723723590373993
Random Forest,full features,Europe,2025,8878,632,0.07118720432529849,0.22734254992319508,0.23417721518987342,0.23070927513639908,0.0041102374157818465,0.20584837739612713,0.0063164198756843004,0.8240635275407793,0.06868179055932261,0.3723723590373993
Random Forest,full features,Far East,2021,2141,270,0.12610929472209248,0.325,0.7703703703703704,0.45714285714285713,0.022925120677756743,0.5271496469067483,0.03544496223861127,0.8596056772967515,0.11784501679099983,0.3723723590373993
Random Forest,full features,Far East,2021-2023,6484,795,0.12260950030845158,0.3088865096359743,0.7257861635220125,0.4333458505444987,0.001322302415341555,0.4097894385714993,0.0027336036767184116,0.8334276342627447,0.11811257905738565,0.3723723590373993
Random Forest,full features,Far East,2021-2025,10457,1230,0.11762455771253706,0.31216361679224974,0.7073170731707317,0.43315907393577296,0.008563789854070232,0.38741914223857615,0.02264168897748356,0.8346482706725843,0.11401259447972158,0.3723723590373993
Random Forest,full features,Far East,2022,2076,192,0.09248554913294797,0.25457875457875456,0.7239583333333334,0.37669376693766937,0.014451401949924093,0.315381844281469,0.05322513845961394,0.8312875973106866,0.10622670058395887,0.3723723590373993
Random Forest,full features,Far East,2023,2267,333,0.14689016321129245,0.33724340175953077,0.6906906906906907,0.45320197044334976,0.008974421425533419,0.3687798615969148,0.04570151867908482,0.8124737974789682,0.12924973588277866,0.3723723590373993
Random Forest,full features,Far East,2024,2229,298,0.13369223867205024,0.30060422960725075,0.6677852348993288,0.41458333333333336,0.011020641782469927,0.3136702445292193,0.019711719303324115,0.8038224795720825,0.13009005225352743,0.3723723590373993
Random Forest,full features,Far East,2025,1744,137,0.07855504587155963,0.3657587548638132,0.6861313868613139,0.47715736040609136,0.03474191539124227,0.4755298441856811,0.11435917731319292,0.8514528136483178,0.0782207634135592,0.3723723590373993
Random Forest,full features,Global,2021,87238,24772,0.28395882528256033,0.5201309781856754,0.9105441627644114,0.6620681558014617,0.0018095069327025255,0.6866468458672796,0.0018465009752079242,0.8676261236023587,0.1423943617822458,0.3723723590373993
Random Forest,full features,Global,2021-2023,206438,36593,0.17725903176740718,0.41995573839490585,0.8452709534610444,0.5611269343105418,0.0020831236532632812,0.588435953996292,0.008546501373182608,0.876102069580969,0.11875649426532091,0.3723723590373993
Random Forest,full features,Global,2021-2025,321173,49514,0.15416613476226207,0.38924094500663403,0.7939370683039141,0.5223775480373136,0.0029572903248070302,0.5367527497528798,0.0035677155577574803,0.8661485406002367,0.11333696055430674,0.3723723590373993
Random Forest,full features,Global,2022,58312,4923,0.08442516120181094,0.24847441714911594,0.6451350802356287,0.35876870940412314,0.0024153584956246874,0.27058189629372664,0.007264868026402719,0.8375448367996251,0.09323261202955849,0.3723723590373993
Random Forest,full features,Global,2023,60888,6898,0.11328997503613192,0.29700085689802913,0.7536967236880255,0.4260951522353809,0.004031333934024006,0.3747337035522153,0.0051391650886895126,0.8423180836136283,0.10933309941724385,0.3723723590373993
Random Forest,full features,Global,2024,65063,9134,0.1403870095138558,0.3283053365329677,0.6290781694766805,0.4314461630875507,0.003049390140816354,0.34666905446765733,0.004562072266802907,0.805036565663895,0.11787776742031018,0.3723723590373993
Random Forest,full features,Global,2025,49672,3787,0.07624013528748591,0.26771013314361214,0.6955373646686032,0.3866138265081462,0.004738160841579455,0.4145612992553163,0.013061218766329475,0.8644387832073152,0.08486546318441761,0.3723723590373993
Weather-only CatBoost,meteorology/history features only,Central Asia,2021,10197,903,0.08855545748749633,0.11618081960287284,0.9136212624584718,0.20614692653673164,0.004003734240895274,0.10796002701806688,0.001828647379137853,0.6179310840344966,0.23915648747639084,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Central Asia,2021-2023,29340,2012,0.06857532379004772,0.08828694587834601,0.8245526838966203,0.15949622650579243,0.00036505481238586097,0.08317528686760234,0.0001311716669168685,0.5996269892355469,0.23681929998217524,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Central Asia,2021-2025,45961,2503,0.05445921542177063,0.06906824641303975,0.8058330003995205,0.12723143884438276,0.0018005791278351663,0.0692916337287443,0.0017095613748732313,0.6047241768159768,0.23614048068935156,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Central Asia,2022,9862,698,0.07077671871831272,0.0878561736770692,0.7421203438395415,0.15711252653927812,0.0006966417999908362,0.07812242943956692,0.0013539087285684103,0.5669451847831117,0.23482489008786048,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Central Asia,2023,9281,411,0.044284021118413966,0.05453917846047635,0.7688564476885644,0.10185334407735697,0.003749000713818701,0.07492469390895469,0.00038444828571636806,0.6024613434936101,0.23637070279428773,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Central Asia,2024,9003,187,0.020770854159724537,0.0236664162283997,0.6737967914438503,0.0457267283614589,0.002755179303096623,0.044769359626567064,0.01227398330467737,0.604920137911624,0.23310356066266602,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Central Asia,2025,7618,304,0.039905487004463114,0.04559748427672956,0.7631578947368421,0.08605341246290801,0.00019059337419851383,0.051535669412810424,0.00017221057648424275,0.5664402623663342,0.23711512402734095,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Eastern Siberia,2021,44639,19789,0.4433119021483456,0.5015272616199155,0.9956541512961746,0.6670503597122303,0.002102292849607167,0.5823578226057171,0.00511690507366874,0.6891852392845119,0.2440704347063415,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Eastern Siberia,2021-2023,82438,22636,0.2745821101919018,0.34787475513821087,0.9885138717087825,0.5146392511327308,0.0022240600332820866,0.47883227888629915,0.0033753438874385673,0.758711861220132,0.2410433686417796,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Eastern Siberia,2021-2025,128260,31267,0.24377826290347732,0.31074898785425104,0.9819298301723862,0.47209515096065874,0.00025186323565225537,0.4434523379588713,0.005182892891347424,0.7611062988165829,0.24087008571737634,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Eastern Siberia,2022,18946,1456,0.07684999472184102,0.1227894257064722,0.9251373626373627,0.21680347658136165,0.0005063689503675202,0.15364043996126026,0.004504855855606131,0.7190762068120559,0.2343620289506155,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Eastern Siberia,2023,18853,1391,0.07378136105659577,0.09426987060998152,0.9532710280373832,0.17157275021026072,0.0029824296713547955,0.16785969740628215,0.0020357204668014347,0.7578364061520544,0.2405903616791115,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Eastern Siberia,2024,26660,6189,0.23214553638409602,0.2823638470451912,0.9843270318306673,0.4388416654660712,0.00027806413601778385,0.37579368376531697,0.0034821673989343044,0.7135980933867652,0.24242903174251837,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Eastern Siberia,2025,19162,2442,0.12743972445464982,0.17313802991552352,0.9148239148239148,0.29116976213750406,0.0019985185172714174,0.3074017078731733,0.0005998636652458074,0.7468595825055154,0.23795564052625617,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Europe,2021,11926,847,0.07102129800436022,0.1227460711331679,0.8760330578512396,0.21532211259431225,0.0022447296329785975,0.25606227080945876,0.0013806748934287543,0.817442787459773,0.22892263933752185,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Europe,2021-2023,32712,1723,0.052671802396674,0.0892985552722756,0.7928032501450958,0.16051703877790835,0.000513529665194715,0.1498561870697578,0.0014714604671563177,0.7562144521466971,0.2271838721747552,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Europe,2021-2025,52062,2848,0.05470400676116938,0.09076382230744647,0.797752808988764,0.1629842180774749,0.00011380746981542752,0.14581395180129472,0.000677967085955806,0.7480498421135303,0.22803061456277068,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Europe,2022,10330,382,0.036979670861568247,0.06374407582938389,0.7041884816753927,0.11690569317687961,0.0002713469055341153,0.0758320567916108,0.00017417522979256157,0.688578382457891,0.22493987572856908,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Europe,2023,10456,494,0.04724560061208875,0.07054848966613672,0.7186234817813765,0.12848353239232718,0.003397470628959941,0.11898222989889004,0.001968290465275468,0.7087597851593138,0.22741760841289096,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Europe,2024,10472,493,0.04707792207792208,0.07574340751823452,0.821501014198783,0.1386986301369863,0.0013523361893937472,0.11294615262185617,0.01140749013614761,0.7282934121086329,0.22872152957558148,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Europe,2025,8878,632,0.07118720432529849,0.1141750227894257,0.7927215189873418,0.199601593625498,0.004858874039940838,0.17096526573086762,0.002258647602429118,0.7343304348560253,0.23033556781604933,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Far East,2021,2141,270,0.12610929472209248,0.14369158878504673,0.9111111111111111,0.248234106962664,0.004637926746709514,0.16947978084195195,0.009288778569903391,0.6067106122691371,0.24273024805629795,0.4820661726878472
