experiment_id,experiment,variant,model,feature_set,region,region_display,period,support,positives,positive_rate,predicted_positives,precision,recall,f1,f1_error,average_precision,average_precision_error,roc_auc,brier_score,threshold,validation_threshold,evaluation_type,is_primary,train_rows,architecture,source_metrics,delta_average_precision_vs_full,delta_f1_vs_full
nn_feature_ablation_tsn_dynamic_sequence_only,Dynamic sequence only,dynamic_sequence_only,TemporalConvNet / TSN-MLP (global full),Dynamic sequence only,far_east,Far East,2021,2141,270,0.12610929472209248,2141,0.12610929472209248,1.0,0.22397345499792617,3.1031676915590914e-17,0.30538658306458405,0.021480916678817897,0.7658293247817566,0.10510797055270359,0.06578469276428223,0.06578469276428223,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_dynamic_sequence_only/metrics.json,0.19848033930469583,0.11087404662439701
nn_feature_ablation_tsn_full,Full neural feature set,full,TemporalConvNet / TSN-MLP (global full),Full neural feature set,far_east,Far East,2021,2141,270,0.12610929472209248,1271,0.20298977183320221,0.9555555555555556,0.3348475016223232,0.0022387065067167736,0.5038669223692799,0.046580509208237426,0.8845101648949859,0.109698159139956,0.19114938378334045,0.19114938378334045,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_global_full_tsn/metrics.json,0.0,0.0
nn_feature_ablation_tsn_no_categorical_features,No categorical features,no_categorical_features,TemporalConvNet / TSN-MLP (global full),No categorical features,far_east,Far East,2021,2141,270,0.12610929472209248,947,0.2682154171066526,0.9407407407407408,0.41741988496302385,0.007947907467651744,0.5294241536566013,0.024254340693306464,0.8864501059049429,0.1233929751454663,0.3163717985153198,0.3163717985153198,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_categorical_features/metrics.json,-0.025557231287321458,-0.08257238334070066
nn_feature_ablation_tsn_no_dynamic_sequence,No dynamic weather sequence,no_dynamic_sequence,TemporalConvNet / TSN-MLP (global full),No dynamic weather sequence,far_east,Far East,2021,2141,270,0.12610929472209248,953,0.24763903462749212,0.8740740740740741,0.3859362224039248,0.00789797929253109,0.32015396220921283,0.016377564368805705,0.810932953263258,0.1229907409534209,0.30573025345802307,0.30573025345802307,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_dynamic_sequence/metrics.json,0.18371296016006705,-0.05108872078160159
nn_feature_ablation_tsn_no_static_features,No static features,no_static_features,TemporalConvNet / TSN-MLP (global full),No static features,far_east,Far East,2021,2141,270,0.12610929472209248,1285,0.1867704280155642,0.8888888888888888,0.3086816720257235,0.005314881224133759,0.41969153193816344,0.013331653690653608,0.826809786804442,0.12515597671517117,0.21946614980697632,0.21946614980697632,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_static_features/metrics.json,0.08417539043111644,0.026165829596599688
nn_feature_ablation_tsn_dynamic_sequence_only,Dynamic sequence only,dynamic_sequence_only,TemporalConvNet / TSN-MLP (global full),Dynamic sequence only,far_east,Far East,2021-2023,6484,795,0.12260950030845158,6484,0.12260950030845158,1.0,0.2184365984338508,3.1031676915590914e-17,0.31346572217030694,0.011558031523028563,0.7363298476260598,0.10346618446976026,0.06578469276428223,0.06578469276428223,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_dynamic_sequence_only/metrics.json,0.1259547784261068,0.08135255241912984
nn_feature_ablation_tsn_full,Full neural feature set,full,TemporalConvNet / TSN-MLP (global full),Full neural feature set,far_east,Far East,2021-2023,6484,795,0.12260950030845158,4422,0.17684305744007237,0.9836477987421384,0.29978915085298063,0.0020783299759402456,0.43942050059641374,0.015637725555931715,0.8694523581312716,0.12414135756888424,0.19114938378334045,0.19114938378334045,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_global_full_tsn/metrics.json,0.0,0.0
nn_feature_ablation_tsn_no_categorical_features,No categorical features,no_categorical_features,TemporalConvNet / TSN-MLP (global full),No categorical features,far_east,Far East,2021-2023,6484,795,0.12260950030845158,3580,0.21368715083798884,0.9622641509433962,0.3497142857142857,0.0021329628762822386,0.42377827000607277,0.010952123724715577,0.8542913556007344,0.14189986199778057,0.3163717985153198,0.3163717985153198,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_categorical_features/metrics.json,0.015642230590340978,-0.049925134861305065
nn_feature_ablation_tsn_no_dynamic_sequence,No dynamic weather sequence,no_dynamic_sequence,TemporalConvNet / TSN-MLP (global full),No dynamic weather sequence,far_east,Far East,2021-2023,6484,795,0.12260950030845158,2818,0.24449964513839603,0.8666666666666667,0.3814004982009411,0.0064139771028759555,0.2738401943655267,0.007566520504897949,0.7916193780118534,0.12298261111608315,0.30573025345802307,0.30573025345802307,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_dynamic_sequence/metrics.json,0.16558030623088704,-0.08161134734796044
nn_feature_ablation_tsn_no_static_features,No static features,no_static_features,TemporalConvNet / TSN-MLP (global full),No static features,far_east,Far East,2021-2023,6484,795,0.12260950030845158,4461,0.17036538892624972,0.9559748427672956,0.289193302891933,0.003019918152081465,0.3802407240488408,0.013818645219991661,0.8253713720951057,0.13696927142508641,0.21946614980697632,0.21946614980697632,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_static_features/metrics.json,0.05917977654757295,0.010595847961047622
nn_feature_ablation_tsn_dynamic_sequence_only,Dynamic sequence only,dynamic_sequence_only,TemporalConvNet / TSN-MLP (global full),Dynamic sequence only,far_east,Far East,2021-2025,10457,1230,0.11762455771253706,10456,0.11763580719204285,1.0,0.21050830053054936,2.5476878816822575e-05,0.2941719728588029,0.01612533144992547,0.7481476243720929,0.10002740643655895,0.06578469276428223,0.06578469276428223,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_dynamic_sequence_only/metrics.json,0.12786870151830526,0.08875095872870992
nn_feature_ablation_tsn_full,Full neural feature set,full,TemporalConvNet / TSN-MLP (global full),Full neural feature set,far_east,Far East,2021-2025,10457,1230,0.11762455771253706,6870,0.17641921397379912,0.9853658536585366,0.2992592592592593,0.001406891552724633,0.4220406743771082,0.01319065857954444,0.8766963515522227,0.11828548385059968,0.19114938378334045,0.19114938378334045,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_global_full_tsn/metrics.json,0.0,0.0
nn_feature_ablation_tsn_no_categorical_features,No categorical features,no_categorical_features,TemporalConvNet / TSN-MLP (global full),No categorical features,far_east,Far East,2021-2025,10457,1230,0.11762455771253706,5551,0.21293460637722933,0.9609756097560975,0.3486211473234036,0.003747700557297452,0.40126143261250635,0.009657472833479418,0.858802991573863,0.1379867980914096,0.3163717985153198,0.3163717985153198,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_categorical_features/metrics.json,0.02077924176460183,-0.04936188806414432
nn_feature_ablation_tsn_no_dynamic_sequence,No dynamic weather sequence,no_dynamic_sequence,TemporalConvNet / TSN-MLP (global full),No dynamic weather sequence,far_east,Far East,2021-2025,10457,1230,0.11762455771253706,4423,0.24259552340040696,0.8723577235772357,0.37962143994339287,0.0034299167813820535,0.2750465958496063,0.006809732992326456,0.8015839428471233,0.11975961159701887,0.30573025345802307,0.30573025345802307,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_dynamic_sequence/metrics.json,0.1469940785275019,-0.08036218068413359
nn_feature_ablation_tsn_no_static_features,No static features,no_static_features,TemporalConvNet / TSN-MLP (global full),No static features,far_east,Far East,2021-2025,10457,1230,0.11762455771253706,6926,0.17138319376263356,0.9650406504065041,0.2910740559097597,0.0013886291635598679,0.3583335519184869,0.009435106528310436,0.8333847025475782,0.13185360892959264,0.21946614980697632,0.21946614980697632,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_static_features/metrics.json,0.06370712245862126,0.00818520334949957
nn_feature_ablation_tsn_dynamic_sequence_only,Dynamic sequence only,dynamic_sequence_only,TemporalConvNet / TSN-MLP (global full),Dynamic sequence only,far_east,Far East,2022,2076,192,0.09248554913294797,2076,0.09248554913294797,1.0,0.1693121693121693,0.0,0.217217159156729,0.024849047869410033,0.7171258514685067,0.08492281859800235,0.06578469276428223,0.06578469276428223,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_dynamic_sequence_only/metrics.json,0.09239528185164891,0.06612621204895883
nn_feature_ablation_tsn_full,Full neural feature set,full,TemporalConvNet / TSN-MLP (global full),Full neural feature set,far_east,Far East,2022,2076,192,0.09248554913294797,1439,0.13342599027102153,1.0,0.23543838136112813,0.006058487350960904,0.3096124410083779,0.027683421749138726,0.8576029502830856,0.12211971339188821,0.19114938378334045,0.19114938378334045,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_global_full_tsn/metrics.json,0.0,0.0
nn_feature_ablation_tsn_no_categorical_features,No categorical features,no_categorical_features,TemporalConvNet / TSN-MLP (global full),No categorical features,far_east,Far East,2022,2076,192,0.09248554913294797,1195,0.15564853556485356,0.96875,0.26820475847152125,0.0034167445816048795,0.24709183274307794,0.009165218462562118,0.816953622611465,0.14283417085693464,0.3163717985153198,0.3163717985153198,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_categorical_features/metrics.json,0.06252060826529998,-0.032766377110393125
nn_feature_ablation_tsn_no_dynamic_sequence,No dynamic weather sequence,no_dynamic_sequence,TemporalConvNet / TSN-MLP (global full),No dynamic weather sequence,far_east,Far East,2022,2076,192,0.09248554913294797,849,0.1978798586572438,0.875,0.3227665706051873,0.0038480981601700507,0.2739130659314852,0.027547214992413964,0.8216297881280963,0.11096646179379983,0.30573025345802307,0.30573025345802307,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_dynamic_sequence/metrics.json,0.03569937507689275,-0.08732818924405919
nn_feature_ablation_tsn_no_static_features,No static features,no_static_features,TemporalConvNet / TSN-MLP (global full),No static features,far_east,Far East,2022,2076,192,0.09248554913294797,1487,0.1284465366509751,0.9947916666666666,0.22751637879690292,0.0020109826754792504,0.319054068826753,0.035291432164734855,0.8082426574663836,0.13629518993038833,0.21946614980697632,0.21946614980697632,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_static_features/metrics.json,-0.009441627818375098,0.007922002564225206
nn_feature_ablation_tsn_dynamic_sequence_only,Dynamic sequence only,dynamic_sequence_only,TemporalConvNet / TSN-MLP (global full),Dynamic sequence only,far_east,Far East,2023,2267,333,0.14689016321129245,2267,0.14689016321129245,1.0,0.2561538461538462,0.0,0.361266969464729,0.01208036048803377,0.7075332830244929,0.11889669331236627,0.06578469276428223,0.06578469276428223,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_dynamic_sequence_only/metrics.json,0.09946532273937925,0.06854053037427116
nn_feature_ablation_tsn_full,Full neural feature set,full,TemporalConvNet / TSN-MLP (global full),Full neural feature set,far_east,Far East,2023,2267,333,0.14689016321129245,1712,0.1939252336448598,0.996996996996997,0.32469437652811733,0.00236223712528512,0.4607322922041083,0.01632587342648785,0.8549086832437403,0.13963311811047194,0.19114938378334045,0.19114938378334045,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_global_full_tsn/metrics.json,0.0,0.0
nn_feature_ablation_tsn_no_categorical_features,No categorical features,no_categorical_features,TemporalConvNet / TSN-MLP (global full),No categorical features,far_east,Far East,2023,2267,333,0.14689016321129245,1438,0.22600834492350486,0.975975975975976,0.36702428006775834,0.005727019948208065,0.428749605162929,0.027284961144631553,0.8337844048805786,0.15852254376187452,0.3163717985153198,0.3163717985153198,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_categorical_features/metrics.json,0.03198268704117929,-0.042329903539641
nn_feature_ablation_tsn_no_dynamic_sequence,No dynamic weather sequence,no_dynamic_sequence,TemporalConvNet / TSN-MLP (global full),No dynamic weather sequence,far_east,Far East,2023,2267,333,0.14689016321129245,1016,0.28051181102362205,0.8558558558558559,0.4225352112676056,0.007783859484188194,0.25837194563553284,0.0038422508151049967,0.7561651620596811,0.13397869405005758,0.30573025345802307,0.30573025345802307,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_dynamic_sequence/metrics.json,0.20236034656857543,-0.09784083473948829
nn_feature_ablation_tsn_no_static_features,No static features,no_static_features,TemporalConvNet / TSN-MLP (global full),No static features,far_east,Far East,2023,2267,333,0.14689016321129245,1689,0.19478981645944346,0.987987987987988,0.3254203758654797,0.004505093856542706,0.38625293078892703,0.01362155506048784,0.8227125781417405,0.14874327105319485,0.21946614980697632,0.21946614980697632,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_static_features/metrics.json,0.07447936141518124,-0.000725999337362393
nn_feature_ablation_tsn_dynamic_sequence_only,Dynamic sequence only,dynamic_sequence_only,TemporalConvNet / TSN-MLP (global full),Dynamic sequence only,far_east,Far East,2024,2229,298,0.13369223867205024,2229,0.13369223867205024,1.0,0.23585278986941036,0.0,0.30953880933220324,0.01861174524409537,0.7663536297568112,0.1108914772678747,0.06578469276428223,0.06578469276428223,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_dynamic_sequence_only/metrics.json,0.07652728682538229,0.07841765374363077
nn_feature_ablation_tsn_full,Full neural feature set,full,TemporalConvNet / TSN-MLP (global full),Full neural feature set,far_east,Far East,2024,2229,298,0.13369223867205024,1573,0.18690400508582328,0.9865771812080537,0.31427044361304113,0.00680939407408162,0.3860660961575855,0.035516629911039654,0.8588275365895195,0.1292808290938776,0.19114938378334045,0.19114938378334045,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_global_full_tsn/metrics.json,0.0,0.0
nn_feature_ablation_tsn_no_categorical_features,No categorical features,no_categorical_features,TemporalConvNet / TSN-MLP (global full),No categorical features,far_east,Far East,2024,2229,298,0.13369223867205024,1360,0.2139705882352941,0.9765100671140939,0.35102533172496986,0.002472750372006016,0.36448967183895425,0.010101945967221068,0.84584438288747,0.15542679797400527,0.3163717985153198,0.3163717985153198,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_categorical_features/metrics.json,0.02157642431863127,-0.03675488811192873
nn_feature_ablation_tsn_no_dynamic_sequence,No dynamic weather sequence,no_dynamic_sequence,TemporalConvNet / TSN-MLP (global full),No dynamic weather sequence,far_east,Far East,2024,2229,298,0.13369223867205024,976,0.27459016393442626,0.8993288590604027,0.4207221350078493,0.009720632641817472,0.3301746381935192,0.013867553925091139,0.8173261063746224,0.1227261031088982,0.30573025345802307,0.30573025345802307,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_dynamic_sequence/metrics.json,0.055891457964066305,-0.10645169139480815
nn_feature_ablation_tsn_no_static_features,No static features,no_static_features,TemporalConvNet / TSN-MLP (global full),No static features,far_east,Far East,2024,2229,298,0.13369223867205024,1624,0.1828817733990148,0.9966442953020134,0.3090530697190427,0.0026182100688270336,0.3276517440394527,0.026803388466813675,0.8223162182546165,0.14798638392391883,0.21946614980697632,0.21946614980697632,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_static_features/metrics.json,0.05841435211813284,0.005217373893998456
nn_feature_ablation_tsn_dynamic_sequence_only,Dynamic sequence only,dynamic_sequence_only,TemporalConvNet / TSN-MLP (global full),Dynamic sequence only,far_east,Far East,2025,1744,137,0.07855504587155963,1743,0.07860011474469306,1.0,0.14574468085106382,6.485612990696289e-05,0.16302333485499398,0.006851292977125161,0.7720374820016442,0.07335707922882952,0.06578469276428223,0.06578469276428223,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_dynamic_sequence_only/metrics.json,0.2712186832330357,0.12303002270624844
nn_feature_ablation_tsn_full,Full neural feature set,full,TemporalConvNet / TSN-MLP (global full),Full neural feature set,far_east,Far East,2025,1744,137,0.07855504587155963,875,0.15542857142857142,0.9927007299270073,0.26877470355731226,0.008237361796448,0.4342420180880297,0.015520487453083244,0.9304956872078816,0.08246087964382015,0.19114938378334045,0.19114938378334045,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_global_full_tsn/metrics.json,0.0,0.0
nn_feature_ablation_tsn_no_categorical_features,No categorical features,no_categorical_features,TemporalConvNet / TSN-MLP (global full),No categorical features,far_east,Far East,2025,1744,137,0.07855504587155963,611,0.20621931260229132,0.9197080291970803,0.33689839572192515,0.015321676975909923,0.4071073778655271,0.037928325214789935,0.8948986868581343,0.10114845743360283,0.3163717985153198,0.3163717985153198,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_categorical_features/metrics.json,0.027134640222502615,-0.06812369216461289
nn_feature_ablation_tsn_no_dynamic_sequence,No dynamic weather sequence,no_dynamic_sequence,TemporalConvNet / TSN-MLP (global full),No dynamic weather sequence,far_east,Far East,2025,1744,137,0.07855504587155963,629,0.18441971383147854,0.8467153284671532,0.3028720626631854,0.01205321315682542,0.20567374714894177,0.016517597709580636,0.816382705226677,0.1039853922956474,0.30573025345802307,0.30573025345802307,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_dynamic_sequence/metrics.json,0.22856827093908794,-0.03409735910587314
nn_feature_ablation_tsn_no_static_features,No static features,no_static_features,TemporalConvNet / TSN-MLP (global full),No static features,far_east,Far East,2025,1744,137,0.07855504587155963,841,0.1545778834720571,0.948905109489051,0.2658486707566462,0.009592720651545018,0.45785899487703274,0.056161050376395266,0.873582274628791,0.09221489844614374,0.21946614980697632,0.21946614980697632,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_static_features/metrics.json,-0.02361697678900304,0.0029260328006660563
nn_feature_ablation_tsn_dynamic_sequence_only,Dynamic sequence only,dynamic_sequence_only,TemporalConvNet / TSN-MLP (global full),Dynamic sequence only,global,Global,2021,87238,24772,0.28395882528256033,86918,0.2850042568858004,1.0,0.4435849225534963,2.2775065510834196e-05,0.30341102516514223,0.0019723986451060218,0.5668315628937085,0.2255982864128115,0.06578469276428223,0.06578469276428223,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_dynamic_sequence_only/metrics.json,0.2832924231612826,0.11516866498237904
nn_feature_ablation_tsn_full,Full neural feature set,full,TemporalConvNet / TSN-MLP (global full),Full neural feature set,global,Global,2021,87238,24772,0.28395882528256033,60593,0.39359331936032216,0.9627401905377039,0.5587535875358753,0.0011787895186515108,0.5867034483264248,0.0019277198370539028,0.8172375919440269,0.15718132080379205,0.19114938378334045,0.19114938378334045,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_global_full_tsn/metrics.json,0.0,0.0
nn_feature_ablation_tsn_no_categorical_features,No categorical features,no_categorical_features,TemporalConvNet / TSN-MLP (global full),No categorical features,global,Global,2021,87238,24772,0.28395882528256033,53409,0.44219139096406973,0.9533747779751333,0.6041621365804991,0.001352858608732066,0.6157594635705528,0.001758000294785848,0.8312664185231509,0.1588009484180137,0.3163717985153198,0.3163717985153198,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_categorical_features/metrics.json,-0.02905601524412793,-0.04540854904462377
nn_feature_ablation_tsn_no_dynamic_sequence,No dynamic weather sequence,no_dynamic_sequence,TemporalConvNet / TSN-MLP (global full),No dynamic weather sequence,global,Global,2021,87238,24772,0.28395882528256033,54803,0.4214185354816342,0.9323025997093493,0.5804586867734841,0.0020844256481130216,0.4990004270310232,0.006457269270705163,0.7842403680810822,0.16969022721312987,0.30573025345802307,0.30573025345802307,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_dynamic_sequence/metrics.json,0.08770302129540164,-0.02170509923760877
nn_feature_ablation_tsn_no_static_features,No static features,no_static_features,TemporalConvNet / TSN-MLP (global full),No static features,global,Global,2021,87238,24772,0.28395882528256033,59960,0.3867244829886591,0.9360568383658969,0.5473256856913563,0.0015429268057635876,0.539826463548783,0.0037310991506302868,0.775919432320383,0.16871617187079765,0.21946614980697632,0.21946614980697632,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_static_features/metrics.json,0.046876984777641795,0.011427901844519028
nn_feature_ablation_tsn_dynamic_sequence_only,Dynamic sequence only,dynamic_sequence_only,TemporalConvNet / TSN-MLP (global full),Dynamic sequence only,global,Global,2021-2023,206438,36593,0.17725903176740718,205396,0.1781242088453524,0.9998087065832263,0.3023773807900359,5.5857760749454335e-05,0.2162663668666876,0.0026844387240278042,0.6008230222611377,0.1460985146166909,0.06578469276428223,0.06578469276428223,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_dynamic_sequence_only/metrics.json,0.2719899179983938,0.13130314048550956
nn_feature_ablation_tsn_full,Full neural feature set,full,TemporalConvNet / TSN-MLP (global full),Full neural feature set,global,Global,2021-2023,206438,36593,0.17725903176740718,125471,0.2800806560878609,0.9603476074659087,0.43368052127554546,0.0003823837275682067,0.4882562848650814,0.003975394783718824,0.837883398370223,0.1268015809118591,0.19114938378334045,0.19114938378334045,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_global_full_tsn/metrics.json,0.0,0.0
nn_feature_ablation_tsn_no_categorical_features,No categorical features,no_categorical_features,TemporalConvNet / TSN-MLP (global full),No categorical features,global,Global,2021-2023,206438,36593,0.17725903176740718,101662,0.3298282544116779,0.9163227939769901,0.4850602148204405,0.001441202018896348,0.5110391222970758,0.004916176378388271,0.8446262735769933,0.13282531209672835,0.3163717985153198,0.3163717985153198,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_categorical_features/metrics.json,-0.02278283743199444,-0.05137969354489502
nn_feature_ablation_tsn_no_dynamic_sequence,No dynamic weather sequence,no_dynamic_sequence,TemporalConvNet / TSN-MLP (global full),No dynamic weather sequence,global,Global,2021-2023,206438,36593,0.17725903176740718,111544,0.2922792799254106,0.8909354248080233,0.4401601220491842,0.0008444951884706823,0.35030280154514487,0.00175591685355597,0.7765333437479047,0.14363759765927328,0.30573025345802307,0.30573025345802307,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_dynamic_sequence/metrics.json,0.1379534833199365,-0.006479600773638738
nn_feature_ablation_tsn_no_static_features,No static features,no_static_features,TemporalConvNet / TSN-MLP (global full),No static features,global,Global,2021-2023,206438,36593,0.17725903176740718,127785,0.2664866768400047,0.9305878173421146,0.41432551801335943,0.0009839615345638036,0.42420476368741966,0.0038318888434802855,0.799127273453008,0.13700909656125687,0.21946614980697632,0.21946614980697632,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_static_features/metrics.json,0.06405152117766172,0.019355003262186032
nn_feature_ablation_tsn_dynamic_sequence_only,Dynamic sequence only,dynamic_sequence_only,TemporalConvNet / TSN-MLP (global full),Dynamic sequence only,global,Global,2021-2025,321173,49514,0.15416613476226207,317670,0.153583907828879,0.9853576766167145,0.2657468735021134,0.00015000873916746221,0.21577432764569762,0.0037008841045027617,0.6152459803190768,0.1287044072123607,0.06578469276428223,0.06578469276428223,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_dynamic_sequence_only/metrics.json,0.23345085639670585,0.12691220444766593
nn_feature_ablation_tsn_full,Full neural feature set,full,TemporalConvNet / TSN-MLP (global full),Full neural feature set,global,Global,2021-2025,321173,49514,0.15416613476226207,187241,0.24824691173407534,0.9387647937956941,0.39265907794977933,0.0012867108857599614,0.44922518404240347,0.0036356939833743843,0.8296764199865629,0.1210734064033841,0.19114938378334045,0.19114938378334045,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_global_full_tsn/metrics.json,0.0,0.0
nn_feature_ablation_tsn_no_categorical_features,No categorical features,no_categorical_features,TemporalConvNet / TSN-MLP (global full),No categorical features,global,Global,2021-2025,321173,49514,0.15416613476226207,148685,0.2987254934929549,0.8970392212303591,0.4481960050252524,0.0008194554899447186,0.46582009078298203,0.006845269166251261,0.8399038542358618,0.12779621787403445,0.3163717985153198,0.3163717985153198,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_categorical_features/metrics.json,-0.016594906740578563,-0.055536927075473086
nn_feature_ablation_tsn_no_dynamic_sequence,No dynamic weather sequence,no_dynamic_sequence,TemporalConvNet / TSN-MLP (global full),No dynamic weather sequence,global,Global,2021-2025,321173,49514,0.15416613476226207,167775,0.25160482789450156,0.852546754453286,0.3885424480760646,0.0034379491616598158,0.2975536706466179,0.001195608381918558,0.7556412937910968,0.13988672824737458,0.30573025345802307,0.30573025345802307,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_dynamic_sequence/metrics.json,0.15167151339578555,0.00411662987371475
nn_feature_ablation_tsn_no_static_features,No static features,no_static_features,TemporalConvNet / TSN-MLP (global full),No static features,global,Global,2021-2025,321173,49514,0.15416613476226207,189177,0.24036220047891657,0.9183463262915539,0.38100305415788616,0.0007402165120187906,0.3970304092542676,0.006632989982047916,0.8009773781316288,0.1288361415881225,0.21946614980697632,0.21946614980697632,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_static_features/metrics.json,0.05219477478813589,0.011656023791893177
nn_feature_ablation_tsn_dynamic_sequence_only,Dynamic sequence only,dynamic_sequence_only,TemporalConvNet / TSN-MLP (global full),Dynamic sequence only,global,Global,2022,58312,4923,0.08442516120181094,57945,0.08495987574424023,1.0,0.15661385760641344,3.359457956616832e-05,0.17429406724315202,0.005687380421009088,0.6892280702126844,0.07710898525343865,0.06578469276428223,0.06578469276428223,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_dynamic_sequence_only/metrics.json,0.08713692538637449,0.10619200133863776
nn_feature_ablation_tsn_full,Full neural feature set,full,TemporalConvNet / TSN-MLP (global full),Full neural feature set,global,Global,2022,58312,4923,0.08442516120181094,30510,0.1526057030481809,0.9457647775746496,0.2628058589450512,0.0016773871515937927,0.2614309926295265,0.0023866476017877303,0.8219723851073222,0.10085775123471206,0.19114938378334045,0.19114938378334045,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_global_full_tsn/metrics.json,0.0,0.0
nn_feature_ablation_tsn_no_categorical_features,No categorical features,no_categorical_features,TemporalConvNet / TSN-MLP (global full),No categorical features,global,Global,2022,58312,4923,0.08442516120181094,22783,0.1857964271606022,0.8598415600243754,0.3055655814624991,0.0014863741100466887,0.2460429773110535,0.0018978251500446517,0.8190860942760584,0.1090356462464231,0.3163717985153198,0.3163717985153198,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_categorical_features/metrics.json,0.015388015318473003,-0.04275972251744792
nn_feature_ablation_tsn_no_dynamic_sequence,No dynamic weather sequence,no_dynamic_sequence,TemporalConvNet / TSN-MLP (global full),No dynamic weather sequence,global,Global,2022,58312,4923,0.08442516120181094,27277,0.14242768632914177,0.7891529555149299,0.24130434782608695,0.001294288950362564,0.16247098223324039,0.0014608839008460588,0.7275447974972589,0.11967285740585028,0.30573025345802307,0.30573025345802307,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_dynamic_sequence/metrics.json,0.09896001039628613,0.021501511118964256
