model,feature_set,region_display,period,support,positives,positive_rate,precision,recall,f1,f1_error,average_precision,average_precision_error,roc_auc,brier_score,threshold
LSTM static concat (global full),global full NN features,Far East,2021-2025,10457,1230,0.1176245577,0.282626539,0.8398373984,0.4229273286,0.0045968592,0.3921855877,0.0122220018,0.8586953629,0.1189371976,0.320505619
LSTM static concat (global full),global full NN features,Far East,2022,2076,192,0.0924855491,0.2154605263,0.6822916667000001,0.3275,0.0113683847,0.235202207,0.0202498583,0.8094148089000001,0.1104608576,0.320505619
LSTM static concat (global full),global full NN features,Far East,2023,2267,333,0.1468901632,0.3035714286,0.8678678679,0.4498054475,0.0079223933,0.3970546652,0.0180749577,0.8377306986,0.1406041126,0.320505619
LSTM static concat (global full),global full NN features,Far East,2024,2229,298,0.1336922387,0.2951002227,0.8892617450000001,0.4431438127,0.0097395297,0.4004366549,0.0211456682,0.8587649755000001,0.1322990095,0.320505619
LSTM static concat (global full),global full NN features,Far East,2025,1744,137,0.0785550459,0.296,0.8102189781,0.43359375,0.017861101,0.4465001898,0.0391532439,0.9101195045,0.0705045142,0.320505619
LSTM static concat (global full),global full NN features,Global,2021,87238,24772,0.2839588253,0.5198650584,0.8646859357000001,0.6493368700000001,0.0019270494,0.5801070572,0.0013547925,0.8385919382,0.1468792649,0.320505619
LSTM static concat (global full),global full NN features,Global,2021-2023,206438,36593,0.1772590318,0.4118090137,0.8067936491000001,0.5452883159,0.0029785659,0.4759426306,0.0047268214,0.8545630580000001,0.119074677,0.320505619
LSTM static concat (global full),global full NN features,Global,2021-2025,321173,49514,0.1541661348,0.3750715597,0.7674597084,0.5038852203,0.0034839198,0.4374845872,0.0032548967,0.8468918107000001,0.1140702047,0.320505619
LSTM static concat (global full),global full NN features,Global,2022,58312,4923,0.0844251612,0.226204063,0.6039000609,0.329126536,0.0057125719,0.2452670444,0.0053269301,0.8222973411000001,0.0925688493,0.320505619
LSTM static concat (global full),global full NN features,Global,2023,60888,6898,0.113289975,0.2957624676,0.7436938243,0.4232149486,0.0031937829,0.3532353762,0.0058367359,0.8463238443000001,0.1046217664,0.320505619
LSTM static concat (global full),global full NN features,Global,2024,65063,9134,0.1403870095,0.3076173988,0.6225093059,0.4117604461,0.0037918252,0.3435518665,0.0043371321,0.7941538725,0.1235348899,0.320505619
LSTM static concat (global full),global full NN features,Global,2025,49672,3787,0.0762401353,0.2505610917,0.7369949828,0.3739782929,0.0046801138,0.3504127294,0.0089897538,0.8538560296000001,0.0808741574,0.320505619
Logistic Regression (linear SGD),full features,Central Asia,2021,10197,903,0.0885554575,0.1299937578,0.9224806202,0.2278758036,0.0044896887,0.1291581136,0.0026131129,0.6707021236,0.5648984435000001,1.0
Logistic Regression (linear SGD),full features,Central Asia,2021-2023,29340,2012,0.0685753238,0.1046785594,0.9274353877,0.1881238028,0.0005473751,0.104250943,0.000327355,0.6825734429,0.5614707219,1.0
Logistic Regression (linear SGD),full features,Central Asia,2021-2025,45961,2503,0.0544592154,0.0831200663,0.9212944467,0.152482973,0.0005814379,0.0827784534,0.0003963417,0.6797795106,0.5720747204000001,1.0
Logistic Regression (linear SGD),full features,Central Asia,2022,9862,698,0.0707767187,0.1077913503,0.935530086,0.1933096507,0.0031656188,0.1077331573,0.0018615888,0.6844089992,0.5628919485,1.0
Logistic Regression (linear SGD),full features,Central Asia,2023,9281,411,0.0442840211,0.0708955224,0.9245742092,0.1316929475,0.0018225098,0.0706233271,0.0009898339,0.6939371621,0.5561945002,1.0
Logistic Regression (linear SGD),full features,Central Asia,2024,9003,187,0.0207708542,0.0325282431,0.8930481283,0.062770156,0.0011201973,0.0324049194,0.000566429,0.6819367679,0.5728777577,1.0
Logistic Regression (linear SGD),full features,Central Asia,2025,7618,304,0.039905487,0.0570771482,0.8980263158,0.107332416,0.0020992491,0.0569303146,0.0012208435,0.6551672262,0.6119659741,1.0
Logistic Regression (linear SGD),full features,Eastern Siberia,2021,44639,19789,0.4433119021,0.5234717462,0.9957046844,0.6861918858,0.0014626209,0.5233787701,0.0016292689,0.6372754034,0.4191897055,1.0
Logistic Regression (linear SGD),full features,Eastern Siberia,2021-2023,82438,22636,0.2745821102,0.3765652502,0.9924014844,0.5459649293000001,0.0007619415,0.3762890088,0.0006972095,0.6858848438,0.4782819779,1.0
Logistic Regression (linear SGD),full features,Eastern Siberia,2021-2025,128260,31267,0.2437782629,0.3350847421,0.9851600729,0.5000771148,0.0015750565,0.3346261246,0.0013652161,0.6787397345,0.5074432872,1.0
Logistic Regression (linear SGD),full features,Eastern Siberia,2022,18946,1456,0.0768499947,0.1383349468,0.981456044,0.2424910911,0.0016857256,0.1376521251,0.0010927805,0.7368450535000001,0.5090308556,1.0
Logistic Regression (linear SGD),full features,Eastern Siberia,2023,18853,1391,0.0737813611,0.113916467,0.9568655643,0.2035946463,0.0016500582,0.113250753,0.0009679726,0.6855917020000001,0.5872965490000001,1.0
Logistic Regression (linear SGD),full features,Eastern Siberia,2024,26660,6189,0.2321455364,0.2998486377,0.9602520601,0.4569956554,0.0020261664,0.2991143266,0.0015528837,0.6444602767000001,0.5531685461,1.0
Logistic Regression (linear SGD),full features,Eastern Siberia,2025,19162,2442,0.1274397245,0.1924343426,0.9811629812,0.3217619016,0.0015540474,0.1919237985,0.0010601093,0.6911609018,0.5692825846,1.0
Logistic Regression (linear SGD),full features,Europe,2021,11926,847,0.071021298,0.1648512778,0.9291617473,0.2800213485,0.0066435965,0.1628650734,0.0043341249,0.7993212959,0.3665192386,1.0
Logistic Regression (linear SGD),full features,Europe,2021-2023,32712,1723,0.0526718024,0.1301705217,0.8949506674000001,0.2272827769,0.0024243597,0.1276414348,0.0016664438,0.8033647927,0.345091945,1.0
Logistic Regression (linear SGD),full features,Europe,2021-2025,52062,2848,0.0547040068,0.1277942015,0.8651685393,0.2226942022,0.0012450393,0.1240243248,0.000783592,0.7856575236000001,0.3549653571,1.0
Logistic Regression (linear SGD),full features,Europe,2022,10330,382,0.0369796709,0.0890563931,0.8350785340000001,0.1609485368,0.0041355327,0.087605302,0.0023008584,0.7948235274000001,0.3413854086,1.0
Logistic Regression (linear SGD),full features,Europe,2023,10456,494,0.0472456006,0.1249283668,0.8825910931000001,0.218875502,0.0042325361,0.1209058161,0.0028070579,0.8080392739000001,0.3243140774,1.0
Logistic Regression (linear SGD),full features,Europe,2024,10472,493,0.0470779221,0.10291315,0.7667342799,0.181469035,0.0022759242,0.096713961,0.0016248779,0.7513685433,0.3491988244,1.0
Logistic Regression (linear SGD),full features,Europe,2025,8878,632,0.0711872043,0.1446039341,0.8607594937,0.2476103778,0.003830346,0.1405130954,0.0026502543,0.7557169069,0.3981469506,1.0
Logistic Regression (linear SGD),full features,Far East,2021,2141,270,0.1261092947,0.1958302308,0.9740740741,0.326100434,0.0059586687,0.1949790592,0.0042039722,0.7000484985000001,0.5405427829,1.0
Logistic Regression (linear SGD),full features,Far East,2021-2023,6484,795,0.1226095003,0.1850178359,0.9786163522,0.3112,0.0027607462,0.1843052698,0.0019133906,0.6889070931,0.5663757637,1.0
Logistic Regression (linear SGD),full features,Far East,2021-2025,10457,1230,0.1176245577,0.1788507822,0.9666666667,0.3018532622,0.0031654768,0.1779513973,0.0021386254,0.6896973446,0.563954308,1.0
Logistic Regression (linear SGD),full features,Far East,2022,2076,192,0.0924855491,0.1450151057,1.0,0.253298153,0.0028964334,0.1450151057,0.0018977302,0.6995753715,0.5817498354,1.0
Logistic Regression (linear SGD),full features,Far East,2023,2267,333,0.1468901632,0.2100130039,0.96996997,0.3452699091,0.0045204596,0.2088880582,0.003098095,0.6712014496,0.5766941753,1.0
Logistic Regression (linear SGD),full features,Far East,2024,2229,298,0.1336922387,0.1909677419,0.9932885906,0.3203463203,0.0032790278,0.1908554956,0.0023229706,0.6725763679,0.6000968869000001,1.0
Logistic Regression (linear SGD),full features,Far East,2025,1744,137,0.0785550459,0.1287793953,0.8394160584,0.2233009709,0.0083973916,0.1257958197,0.0052923814,0.6937372535,0.5087579045,1.0
Logistic Regression (linear SGD),full features,Global,2021,87238,24772,0.2839588253,0.4053001425,0.987203294,0.5746680766,0.0010033231,0.4048872893,0.0010608119,0.7080419883,0.4348321572,1.0
Logistic Regression (linear SGD),full features,Global,2021-2023,206438,36593,0.1772590318,0.2856913325,0.9718252125,0.4415719873,0.0012103766,0.2849019718,0.0009118955,0.7283951823,0.4603752226,1.0
Logistic Regression (linear SGD),full features,Global,2021-2025,321173,49514,0.1541661348,0.2512035381,0.9590014945,0.3981219083,0.0016520041,0.2500310192,0.0011944036,0.7246138571,0.4742888602,1.0
Logistic Regression (linear SGD),full features,Global,2022,58312,4923,0.0844251612,0.1483668635,0.9033109892,0.2548716185,0.0020759712,0.1471449702,0.0012611726,0.7297817527,0.4746677711,1.0
Logistic Regression (linear SGD),full features,Global,2023,60888,6898,0.113289975,0.1949306328,0.9654972456,0.3243717124,0.0002517014,0.1940321023,0.0001530554,0.7327596801,0.4832844798,1.0
Logistic Regression (linear SGD),full features,Global,2024,65063,9134,0.1403870095,0.2228934987,0.9128530764,0.3583000301,0.0014065091,0.2208791752,0.0009720741,0.7083243381000001,0.485483773,1.0
Logistic Regression (linear SGD),full features,Global,2025,49672,3787,0.0762401353,0.1320511403,0.9463955638,0.2317640973,0.001365734,0.1307677888,0.0009471975,0.7214548438,0.5174505791,1.0
Minimal MLP (global full),global full NN features,Central Asia,2021,10197,903,0.0885554575,0.2032764962,0.6733111849,0.3122752953,0.0029128148,0.2783815662,0.0102074572,0.8033050294,0.0937814201,0.2953715026
Minimal MLP (global full),global full NN features,Central Asia,2021-2023,29340,2012,0.0685753238,0.1791063562,0.7072564612000001,0.285829065,0.0044907389,0.2819260859,0.0118266291,0.8253015663000001,0.0813041556,0.2953715026
Minimal MLP (global full),global full NN features,Central Asia,2021-2025,45961,2503,0.0544592154,0.1562245728,0.6903715541000001,0.2547920967,0.0024547339,0.2618807825,0.0050127142,0.8329387587,0.0717160616,0.2953715026
Minimal MLP (global full),global full NN features,Central Asia,2022,9862,698,0.0707767187,0.1788846019,0.7306590258,0.2874049028,0.0040114688,0.2797209518,0.0198808772,0.8251880099000001,0.0832327538,0.2953715026
Minimal MLP (global full),global full NN features,Central Asia,2023,9281,411,0.0442840211,0.1450309082,0.7420924574000001,0.2426412092,0.0084280868,0.3096681823,0.0162283604,0.8524625779,0.0655461013,0.2953715026
Minimal MLP (global full),global full NN features,Central Asia,2024,9003,187,0.0207708542,0.0861380491,0.8074866310000001,0.1556701031,0.0053630053,0.2330798288,0.009663993,0.8887250454000001,0.0512329132,0.2953715026
Minimal MLP (global full),global full NN features,Central Asia,2025,7618,304,0.039905487,0.1129860602,0.5065789474,0.1847630474,0.008569714,0.1799788851,0.0111886299,0.7998129938,0.0589955452,0.2953715026
Minimal MLP (global full),global full NN features,Eastern Siberia,2021,44639,19789,0.4433119021,0.5832997301,0.9502754055,0.7228799877000001,0.0011153697,0.6737659377,0.0034286502,0.7652631144,0.1908514647,0.2953715026
Minimal MLP (global full),global full NN features,Eastern Siberia,2021-2023,82438,22636,0.2745821102,0.4645707483,0.9309065206,0.6198193958,0.0013226827,0.5789283847000001,0.0030389153,0.8257273499000001,0.1514355524,0.2953715026
Minimal MLP (global full),global full NN features,Eastern Siberia,2021-2025,128260,31267,0.2437782629,0.4218782965,0.8953529280000001,0.5735211268,0.0014256515,0.5300491311000001,0.0033113619,0.8129864016,0.1501650912,0.2953715026
Minimal MLP (global full),global full NN features,Eastern Siberia,2022,18946,1456,0.0768499947,0.1887045416,0.7733516484,0.3033813822,0.0030641866,0.1867676232,0.0035862053,0.8078568837000001,0.0972258045,0.2953715026
Minimal MLP (global full),global full NN features,Eastern Siberia,2023,18853,1391,0.0737813611,0.1595357942,0.8202731848,0.2671192789,0.0026897069,0.2577966659,0.013050005,0.8228896293,0.1125860839,0.2953715026
Minimal MLP (global full),global full NN features,Eastern Siberia,2024,26660,6189,0.2321455364,0.353292519,0.7645823235,0.4832763111,0.0017098341,0.3832141026,0.0042299361,0.7213484099,0.1750941927,0.2953715026
Minimal MLP (global full),global full NN features,Eastern Siberia,2025,19162,2442,0.1274397245,0.2880620563,0.8972153972,0.4361066879,0.0027332127,0.4440099158,0.0070625894,0.8561807254,0.110015622,0.2953715026
Minimal MLP (global full),global full NN features,Europe,2021,11926,847,0.071021298,0.2830390583,0.6245572609000001,0.3895434462,0.0034727864,0.3494568563,0.0158258205,0.8842315034,0.0599946663,0.2953715026
Minimal MLP (global full),global full NN features,Europe,2021-2023,32712,1723,0.0526718024,0.2560165024,0.64828787,0.3670719685,0.0092077404,0.3479608546,0.0076849405,0.8980166366000001,0.0482707101,0.2953715026
Minimal MLP (global full),global full NN features,Europe,2021-2025,52062,2848,0.0547040068,0.2458278915,0.5948033708,0.3478796591,0.0070792192,0.3130030218,0.0115469445,0.8760016162,0.051072397,0.2953715026
Minimal MLP (global full),global full NN features,Europe,2022,10330,382,0.0369796709,0.1923390383,0.6178010471000001,0.2933499068,0.004525003,0.258064972,0.0160897496,0.8935653882000001,0.041557616,0.2953715026
Minimal MLP (global full),global full NN features,Europe,2023,10456,494,0.0472456006,0.2778216259,0.7125506073,0.3997728563,0.015715766,0.4260682944,0.0344469864,0.9137694901,0.0415306909,0.2953715026
Minimal MLP (global full),global full NN features,Europe,2024,10472,493,0.0470779221,0.2016070124,0.5598377282,0.2964554243,0.0099938743,0.2547511864,0.0106129576,0.8417252295000001,0.04974148,0.2953715026
Minimal MLP (global full),global full NN features,Europe,2025,8878,632,0.0711872043,0.2597066437,0.4762658228,0.3361250698,0.0156519597,0.277968427,0.0193805628,0.8402812104,0.0629654074,0.2953715026
Minimal MLP (global full),global full NN features,Far East,2021,2141,270,0.1261092947,0.2643553629,0.9037037037,0.409052808,0.0024911804,0.4854044984,0.0156855551,0.8748025417,0.129979647,0.2953715026
Minimal MLP (global full),global full NN features,Far East,2021-2023,6484,795,0.1226095003,0.2576642336,0.8880503145,0.3994342291,0.0049368002,0.4020280199,0.0007314295,0.853285,0.1253469511,0.2953715026
Minimal MLP (global full),global full NN features,Far East,2021-2025,10457,1230,0.1176245577,0.2627179365,0.8943089431000001,0.4061288536,0.0037201559,0.3911873374,0.0076212209,0.8606336476,0.1172295435,0.2953715026
Minimal MLP (global full),global full NN features,Far East,2022,2076,192,0.0924855491,0.2135278515,0.8385416667000001,0.3403805497,0.0096832407,0.2727778672,0.0141934734,0.829485138,0.1076680176,0.2953715026
Minimal MLP (global full),global full NN features,Far East,2023,2267,333,0.1468901632,0.2831608655,0.9039039039,0.4312320917,0.0021949452,0.3865769734,0.0244455594,0.8428640636,0.1371611832,0.2953715026
Minimal MLP (global full),global full NN features,Far East,2024,2229,298,0.1336922387,0.2754793138,0.9161073826,0.4235841738,0.0065296144,0.3736867486,0.0114017525,0.8541215561000001,0.1280738841,0.2953715026
Minimal MLP (global full),global full NN features,Far East,2025,1744,137,0.0785550459,0.2653508772,0.8832116788000001,0.4080944351,0.0113820376,0.384969487,0.0221323177,0.9009897392,0.0731898036,0.2953715026
Minimal MLP (global full),global full NN features,Global,2021,87238,24772,0.2839588253,0.5089344504000001,0.9048522525,0.6514568045,0.0010431127,0.6110804858000001,0.0029218157,0.8405183794000001,0.144881987,0.2953715026
Minimal MLP (global full),global full NN features,Global,2021-2023,206438,36593,0.1772590318,0.4028481094,0.8565572651000001,0.5479768180000001,0.0027516054,0.5121421432000001,0.0039738226,0.8597016069000001,0.1143864842,0.2953715026
Minimal MLP (global full),global full NN features,Global,2021-2025,321173,49514,0.1541661348,0.3672254539,0.8198085390000001,0.5072383178000001,0.0034128678,0.470318565,0.0055630681,0.8518846384000001,0.1088568329,0.2953715026
Minimal MLP (global full),global full NN features,Global,2022,58312,4923,0.0844251612,0.2318634424,0.6953077392,0.3477598293,0.0011448515,0.2543481927,0.0031050028,0.8264425594,0.0856159121,0.2953715026
Minimal MLP (global full),global full NN features,Global,2023,60888,6898,0.113289975,0.2897894737,0.7982023775,0.4252065797,0.0018852915,0.3782938199,0.0047317283,0.8533345670000001,0.098247063,0.2953715026
Minimal MLP (global full),global full NN features,Global,2024,65063,9134,0.1403870095,0.3118949161,0.7018830742000001,0.4318771262,0.0010073711,0.356303074,0.004052325,0.8003429428000001,0.1155434552,0.2953715026
Minimal MLP (global full),global full NN features,Global,2025,49672,3787,0.0762401353,0.232999343,0.7491418009,0.3554469711,0.0041267753,0.3543230749,0.0102914774,0.8530008043,0.0771169822,0.2953715026
Poisson Point-Process GLM,full features,Central Asia,2021,10197,903,0.0885554575,0.1383462063,0.6744186047,0.229594722,0.0056441111,0.1405294598,0.0032213733,0.7031824435,0.1225538113,0.32268098
Poisson Point-Process GLM,full features,Central Asia,2021-2023,29340,2012,0.0685753238,0.1165654966,0.6585487078000001,0.1980716048,0.0034238405,0.1463217227,0.0039299987,0.7305594310000001,0.1091048859,0.32268098
Poisson Point-Process GLM,full features,Central Asia,2021-2025,45961,2503,0.0544592154,0.0958384404,0.6560127847,0.1672438378,0.0032215022,0.1224137238,0.0033752022,0.7351574218,0.1014906819,0.32268098
Poisson Point-Process GLM,full features,Central Asia,2022,9862,698,0.0707767187,0.1286580543,0.6991404011,0.217323536,0.0005494025,0.2274228093,0.0174038466,0.7531507994000001,0.1048055956,0.32268098
Poisson Point-Process GLM,full features,Central Asia,2023,9281,411,0.0442840211,0.0718789407,0.5547445255,0.1272676528,0.0059474153,0.1051975496,0.0076886668,0.7280919033000001,0.0988970321,0.32268098
Poisson Point-Process GLM,full features,Central Asia,2024,9003,187,0.0207708542,0.0478170478,0.7379679144,0.0898145135,0.0032966436,0.0814697804,0.0066075829,0.8001045741,0.0802068746,0.32268098
Poisson Point-Process GLM,full features,Central Asia,2025,7618,304,0.039905487,0.0621527778,0.5888157895,0.1124371859,0.0048630929,0.0587606739,0.0050394326,0.6705898385,0.0973186381,0.32268098
Poisson Point-Process GLM,full features,Eastern Siberia,2021,44639,19789,0.4433119021,0.569325117,0.9710950528,0.7178155875000001,0.0012432058,0.6760326246,0.0033464042,0.7769480189,0.1919962015,0.32268098
Poisson Point-Process GLM,full features,Eastern Siberia,2021-2023,82438,22636,0.2745821102,0.4364286147,0.9548948577,0.5990604603,0.0007912701,0.5887601281,0.0037303622,0.8316101035,0.1587080594,0.32268098
Poisson Point-Process GLM,full features,Eastern Siberia,2021-2025,128260,31267,0.2437782629,0.3946187731,0.9282950075,0.5538118089,0.0023020498,0.5400153233,0.0051388801,0.8183125342,0.1568220231,0.32268098
Poisson Point-Process GLM,full features,Eastern Siberia,2022,18946,1456,0.0768499947,0.1770234254,0.8667582418,0.2940011648,0.0056686736,0.2461164425,0.013180735,0.8306873158,0.1115310713,0.32268098
Poisson Point-Process GLM,full features,Eastern Siberia,2023,18853,1391,0.0737813611,0.1314206386,0.8166786485,0.2264075735,0.0043583234,0.2108668822,0.0065292709,0.7688691954,0.1273001055,0.32268098
Poisson Point-Process GLM,full features,Eastern Siberia,2024,26660,6189,0.2321455364,0.3402654867,0.8697689449,0.489163524,0.0027347075,0.4024354217,0.0038807145,0.7408211644,0.1729035674,0.32268098
Poisson Point-Process GLM,full features,Eastern Siberia,2025,19162,2442,0.1274397245,0.2470444851,0.8300573301,0.3807645346,0.0057536115,0.2988648931,0.0069052725,0.7974094936,0.1263338154,0.32268098
Poisson Point-Process GLM,full features,Europe,2021,11926,847,0.071021298,0.2241965974,0.7001180638000001,0.3396334479,0.0120654008,0.3160756099,0.0070456509,0.8604004534,0.0737299314,0.32268098
Poisson Point-Process GLM,full features,Europe,2021-2023,32712,1723,0.0526718024,0.1607171964,0.5722576901,0.2509544413,0.0052633533,0.2083603499,0.0047750736,0.8413709210000001,0.0655557499,0.32268098
Poisson Point-Process GLM,full features,Europe,2021-2025,52062,2848,0.0547040068,0.1598065344,0.5684691011,0.2494799291,0.0043447805,0.1940678664,0.0072360764,0.8253641593000001,0.0687382904,0.32268098
Poisson Point-Process GLM,full features,Europe,2022,10330,382,0.0369796709,0.1181304571,0.6020942408000001,0.1975096608,0.0105830668,0.1239755012,0.009631246,0.8368966269,0.0604178727,0.32268098
Poisson Point-Process GLM,full features,Europe,2023,10456,494,0.0472456006,0.1056383668,0.3299595142,0.1600392734,0.0130625597,0.1314760621,0.0089874233,0.8090865735,0.0613083306,0.32268098
Poisson Point-Process GLM,full features,Europe,2024,10472,493,0.0470779221,0.1342637151,0.5659229209000001,0.2170361727,0.0068623484,0.1500209411,0.0061371968,0.7979553208,0.0684535179,0.32268098
Poisson Point-Process GLM,full features,Europe,2025,8878,632,0.0711872043,0.1845672576,0.5601265823,0.2776470588,0.0095834272,0.2068019848,0.0081933897,0.798317059,0.0808006243,0.32268098
Poisson Point-Process GLM,full features,Far East,2021,2141,270,0.1261092947,0.2653799759,0.8148148148000001,0.4003639672,0.0114474399,0.5190476464,0.0326923924,0.8577172041000001,0.1162364634,0.32268098
Poisson Point-Process GLM,full features,Far East,2021-2023,6484,795,0.1226095003,0.2519470405,0.813836478,0.3847754981,0.0037018871,0.3694403404,0.0053648448,0.8099401803,0.1226104488,0.32268098
Poisson Point-Process GLM,full features,Far East,2021-2025,10457,1230,0.1176245577,0.2421469206,0.7959349593,0.3713256211,0.009654169,0.3506840672,0.0156633796,0.8049257173000001,0.1210585118,0.32268098
Poisson Point-Process GLM,full features,Far East,2022,2076,192,0.0924855491,0.1989664083,0.8020833333,0.3188405797,0.0104975597,0.2662174635,0.0245189798,0.8140647116,0.1143008712,0.32268098
Poisson Point-Process GLM,full features,Far East,2023,2267,333,0.1468901632,0.2829015544,0.8198198198000001,0.4206471495,0.008372492,0.2907928869,0.0141423787,0.7616354721,0.1362396442,0.32268098
Poisson Point-Process GLM,full features,Far East,2024,2229,298,0.1336922387,0.2444029851,0.8791946309,0.3824817518,0.0037116338,0.3023638949,0.0213835511,0.7989948526,0.1386422073,0.32268098
Poisson Point-Process GLM,full features,Far East,2025,1744,137,0.0785550459,0.1736972705,0.5109489051,0.2592592593,0.0159654997,0.3779685423,0.0342609419,0.7323298162,0.0928149243,0.32268098
Poisson Point-Process GLM,full features,Global,2021,87238,24772,0.2839588253,0.4723071836,0.9225738737,0.6247676326,0.001199087,0.6092406443,0.0030107522,0.8359206507,0.1525831638,0.32268098
Poisson Point-Process GLM,full features,Global,2021-2023,206438,36593,0.1772590318,0.3523528375,0.8741562594000001,0.5022570794,0.001595919,0.5079029468,0.0041018049,0.8468743043,0.1269389703,0.32268098
Poisson Point-Process GLM,full features,Global,2021-2025,321173,49514,0.1541661348,0.3162600462,0.8479823888,0.4606994925,0.0013649801,0.4600933589,0.0028236837,0.8382630132000001,0.1223039789,0.32268098
Poisson Point-Process GLM,full features,Global,2022,58312,4923,0.0844251612,0.1897538187,0.7343083486,0.3015767081,0.0023932681,0.269576902,0.0057951442,0.809468752,0.1018804944,0.32268098
Poisson Point-Process GLM,full features,Global,2023,60888,6898,0.113289975,0.2364103662,0.8000869817,0.3649770195,0.0014116716,0.3678759727,0.0065386674,0.8220244361,0.1141952719,0.32268098
Poisson Point-Process GLM,full features,Global,2024,65063,9134,0.1403870095,0.2746657446,0.7826800963,0.4066321597,0.0032684521,0.3457694996,0.0050046543,0.7966507313000001,0.1253323424,0.32268098
Poisson Point-Process GLM,full features,Global,2025,49672,3787,0.0762401353,0.178694589,0.7525745973,0.2888123227,0.0015354613,0.2232725909,0.003118999,0.8051461877,0.0990741355,0.32268098
Random Forest,full features,Central Asia,2021,10197,903,0.0885554575,0.1598255007,0.8925802879,0.2711066263,0.0025580632,0.3182986556,0.0114985781,0.8070854963,0.1064170093,0.2174188197
Random Forest,full features,Central Asia,2021-2023,29340,2012,0.0685753238,0.1375954484,0.9135188867,0.2391672088,0.0006858194,0.323341802,0.0104201742,0.8464683394,0.092522148,0.2174188197
Random Forest,full features,Central Asia,2021-2025,45961,2503,0.0544592154,0.1163064632,0.9073112265,0.2061827591,0.001324518,0.2860911244,0.0055649394,0.848050488,0.0840581802,0.2174188197
Random Forest,full features,Central Asia,2022,9862,698,0.0707767187,0.1482069905,0.935530086,0.2558777429,0.0027706903,0.3881956809,0.0097006065,0.8672610464,0.0893266419,0.2174188197
Random Forest,full features,Central Asia,2023,9281,411,0.0442840211,0.0969557432,0.9221411192,0.175462963,0.0039712277,0.2722072351,0.0192001894,0.8728094646000001,0.0806514639,0.2174188197
Random Forest,full features,Central Asia,2024,9003,187,0.0207708542,0.0545511222,0.935828877,0.1030927835,0.0019244165,0.1663968427,0.0158710348,0.8968653251,0.062908566,0.2174188197
Random Forest,full features,Central Asia,2025,7618,304,0.039905487,0.0871621622,0.8486842105,0.1580882353,0.0053876795,0.1539608926,0.0114719163,0.7807766378000001,0.0764547623,0.2174188197
Random Forest,full features,Eastern Siberia,2021,44639,19789,0.4433119021,0.5689291737000001,0.9547223205,0.7129837538,0.001479521,0.7243892944,0.0016900696,0.7946355133,0.1820805179,0.2174188197
Random Forest,full features,Eastern Siberia,2021-2023,82438,22636,0.2745821102,0.443370338,0.9421717618,0.6029856654,0.0016764688,0.6469387743,0.0020992753,0.8478343605,0.1417229157,0.2174188197
Random Forest,full features,Eastern Siberia,2021-2025,128260,31267,0.2437782629,0.4100312674,0.9185083315,0.5669641094,0.0035519202,0.5931096458,0.005468175,0.8377561582,0.1388286078,0.2174188197
Random Forest,full features,Eastern Siberia,2022,18946,1456,0.0768499947,0.1863101293,0.8804945055000001,0.3075446803,0.0034049446,0.2211892821,0.0052354213,0.8361825674000001,0.0903448332,0.2174188197
Random Forest,full features,Eastern Siberia,2023,18853,1391,0.0737813611,0.1437663796,0.8281811646,0.2450021268,0.0050736602,0.2664524932,0.0140106192,0.8141422792,0.0977981368,0.2174188197
Random Forest,full features,Eastern Siberia,2024,26660,6189,0.2321455364,0.3509772553,0.8153174988,0.490712827,0.0020832553,0.3935563765,0.0034321022,0.7380175301,0.1629242592,0.2174188197
Random Forest,full features,Eastern Siberia,2025,19162,2442,0.1274397245,0.3102353875,0.9606879607,0.469012395,0.0026626809,0.5303736776,0.0059314124,0.9088851425,0.092852665,0.2174188197
Random Forest,full features,Europe,2021,11926,847,0.071021298,0.1948676824,0.8606847698000001,0.3177855275,0.0053234394,0.2774931229,0.009680167,0.8634753434,0.0672666248,0.2174188197
Random Forest,full features,Europe,2021-2023,32712,1723,0.0526718024,0.1760444337,0.8461984910000001,0.2914542729,0.0028655536,0.2929972002,0.0087641629,0.8858018947,0.0536390644,0.2174188197
Random Forest,full features,Europe,2021-2025,52062,2848,0.0547040068,0.1758107593,0.8089887640000001,0.2888484924,0.0019684233,0.2818226223,0.0104336581,0.8723631127,0.0556299536,0.2174188197
Random Forest,full features,Europe,2022,10330,382,0.0369796709,0.1345794393,0.7539267016000001,0.2283901665,0.0129414122,0.2447049562,0.019306704,0.8744992284,0.0448930028,0.2174188197
Random Forest,full features,Europe,2023,10456,494,0.0472456006,0.1836734694,0.8927125506,0.3046632124,0.0051572616,0.3655655936,0.0162290997,0.9149832115,0.0467362842,0.2174188197
Random Forest,full features,Europe,2024,10472,493,0.0470779221,0.1468315301,0.7707910751,0.2466731581,0.003416551,0.2608654417,0.0045746296,0.8577027986,0.0525107364,0.2174188197
Random Forest,full features,Europe,2025,8878,632,0.0711872043,0.2085011186,0.7373417722000001,0.3250784792,0.0079471862,0.277580844,0.0109797423,0.8449067749,0.0666448678,0.2174188197
Random Forest,full features,Far East,2021,2141,270,0.1261092947,0.2644721907,0.8629629630000001,0.4048653345,0.013303094,0.5706423506,0.0259987423,0.8729259457,0.0988308888,0.2174188197
Random Forest,full features,Far East,2021-2023,6484,795,0.1226095003,0.2437301307,0.8679245283,0.3805846663,0.00639999,0.4609044051,0.0114412594,0.8472052985,0.1055657323,0.2174188197
