experiment_id,experiment_type,model,feature_set,split,region,region_display,support,positives,threshold,metric,value
catboost_full,main_model_comparison,CatBoost,all features,test_2023,central_asia,Central Asia,9281,411,0.4920829446562272,precision,0.12931034482758622
catboost_full,main_model_comparison,CatBoost,all features,test_2023,europe,Europe,10456,494,0.4920829446562272,precision,0.22280471821756226
catboost_full,main_model_comparison,CatBoost,all features,test_2024,global,Global,65063,9134,0.4920829446562272,precision,0.3396457832507482
catboost_full,main_model_comparison,CatBoost,all features,test_2024,eastern_siberia,Eastern Siberia,26660,6189,0.4920829446562272,precision,0.3724354850239474
catboost_full,main_model_comparison,CatBoost,all features,test_2024,far_east,Far East,2229,298,0.4920829446562272,precision,0.24935400516795866
catboost_full,main_model_comparison,CatBoost,all features,test_2024,central_asia,Central Asia,9003,187,0.4920829446562272,precision,0.05993930197268589
catboost_full,main_model_comparison,CatBoost,all features,test_2024,europe,Europe,10472,493,0.4920829446562272,precision,0.17659574468085107
catboost_full,main_model_comparison,CatBoost,all features,test_2025,global,Global,49672,3787,0.4920829446562272,precision,0.27078409207686777
catboost_full,main_model_comparison,CatBoost,all features,test_2025,eastern_siberia,Eastern Siberia,19162,2442,0.4920829446562272,precision,0.34100555011426703
catboost_full,main_model_comparison,CatBoost,all features,test_2025,far_east,Far East,1744,137,0.4920829446562272,precision,0.3080168776371308
catboost_full,main_model_comparison,CatBoost,all features,test_2025,central_asia,Central Asia,7618,304,0.4920829446562272,precision,0.08290816326530612
catboost_full,main_model_comparison,CatBoost,all features,test_2025,europe,Europe,8878,632,0.4920829446562272,precision,0.2549234135667396
catboost_full,main_model_comparison,CatBoost,all features,test_2021-2023,global,Global,206438,36593,0.4920829446562272,precision,0.4145054242076925
catboost_full,main_model_comparison,CatBoost,all features,test_2021-2023,eastern_siberia,Eastern Siberia,82438,22636,0.4920829446562272,precision,0.47091284847418874
catboost_full,main_model_comparison,CatBoost,all features,test_2021-2023,far_east,Far East,6484,795,0.4920829446562272,precision,0.3265421618562535
catboost_full,main_model_comparison,CatBoost,all features,test_2021-2023,central_asia,Central Asia,29340,2012,0.4920829446562272,precision,0.15593342981186686
catboost_full,main_model_comparison,CatBoost,all features,test_2021-2023,europe,Europe,32712,1723,0.4920829446562272,precision,0.23759280969128566
catboost_full,main_model_comparison,CatBoost,all features,test_2021-2025,global,Global,321173,49514,0.4920829446562272,precision,0.3866930421881538
catboost_full,main_model_comparison,CatBoost,all features,test_2021-2025,eastern_siberia,Eastern Siberia,128260,31267,0.4920829446562272,precision,0.43778106373572767
catboost_full,main_model_comparison,CatBoost,all features,test_2021-2025,far_east,Far East,10457,1230,0.4920829446562272,precision,0.30345572354211664
catboost_full,main_model_comparison,CatBoost,all features,test_2021-2025,central_asia,Central Asia,45961,2503,0.4920829446562272,precision,0.1343710860619073
catboost_full,main_model_comparison,CatBoost,all features,test_2021-2025,europe,Europe,52062,2848,0.4920829446562272,precision,0.22818944029005211
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,validation,global,Global,147424,28826,0.4627082306595781,precision,0.2458606218288027
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test,global,Global,321173,49514,0.4627082306595781,precision,0.1954436617435242
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test,eastern_siberia,Eastern Siberia,128260,31267,0.4627082306595781,precision,0.25845524478633997
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test,far_east,Far East,10457,1230,0.4627082306595781,precision,0.10624272974020939
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test,central_asia,Central Asia,45961,2503,0.4627082306595781,precision,0.07028034143593744
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test,europe,Europe,52062,2848,0.4627082306595781,precision,0.0567584287039901
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021,global,Global,87238,24772,0.4627082306595781,precision,0.3535240202275601
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021,eastern_siberia,Eastern Siberia,44639,19789,0.4627082306595781,precision,0.46258218621487845
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021,far_east,Far East,2141,270,0.4627082306595781,precision,0.07661822985468957
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021,central_asia,Central Asia,10197,903,0.4627082306595781,precision,0.12313710879284649
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021,europe,Europe,11926,847,0.4627082306595781,precision,0.06556195965417867
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2022,global,Global,58312,4923,0.4627082306595781,precision,0.10350678733031674
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2022,eastern_siberia,Eastern Siberia,18946,1456,0.4627082306595781,precision,0.0825339479257506
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2022,far_east,Far East,2076,192,0.4627082306595781,precision,0.08727514990006663
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2022,central_asia,Central Asia,9862,698,0.4627082306595781,precision,0.08759565042287555
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2022,europe,Europe,10330,382,0.4627082306595781,precision,0.048280907095830286
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2023,global,Global,60888,6898,0.4627082306595781,precision,0.1407397926532702
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2023,eastern_siberia,Eastern Siberia,18853,1391,0.4627082306595781,precision,0.07248908296943231
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2023,far_east,Far East,2267,333,0.4627082306595781,precision,0.15759312320916904
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2023,central_asia,Central Asia,9281,411,0.4627082306595781,precision,0.04948268106162843
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2023,europe,Europe,10456,494,0.4627082306595781,precision,0.05064308681672026
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2024,global,Global,65063,9134,0.4627082306595781,precision,0.17639284969047786
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2024,eastern_siberia,Eastern Siberia,26660,6189,0.4627082306595781,precision,0.2408266923548472
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2024,far_east,Far East,2229,298,0.4627082306595781,precision,0.12966360856269113
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2024,central_asia,Central Asia,9003,187,0.4627082306595781,precision,0.030186109850204267
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2024,europe,Europe,10472,493,0.4627082306595781,precision,0.03944124897288414
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2025,global,Global,49672,3787,0.4627082306595781,precision,0.0864475461503827
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2025,eastern_siberia,Eastern Siberia,19162,2442,0.4627082306595781,precision,0.13539080052027905
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2025,far_east,Far East,1744,137,0.4627082306595781,precision,0.06557377049180328
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2025,central_asia,Central Asia,7618,304,0.4627082306595781,precision,0.044438736193167225
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2025,europe,Europe,8878,632,0.4627082306595781,precision,0.0792
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021-2023,global,Global,206438,36593,0.4627082306595781,precision,0.22737017200461737
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021-2023,eastern_siberia,Eastern Siberia,82438,22636,0.4627082306595781,precision,0.2926279008982983
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021-2023,far_east,Far East,6484,795,0.4627082306595781,precision,0.10966386554621849
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021-2023,central_asia,Central Asia,29340,2012,0.4627082306595781,precision,0.08903924221921515
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021-2023,europe,Europe,32712,1723,0.4627082306595781,precision,0.05501375343835959
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021-2025,global,Global,321173,49514,0.4627082306595781,precision,0.1954436617435242
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021-2025,eastern_siberia,Eastern Siberia,128260,31267,0.4627082306595781,precision,0.25845524478633997
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021-2025,far_east,Far East,10457,1230,0.4627082306595781,precision,0.10624272974020939
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021-2025,central_asia,Central Asia,45961,2503,0.4627082306595781,precision,0.07028034143593744
catboost_deployment_weighted,main_model_comparison,CatBoost deployment-weighted,all features,test_2021-2025,europe,Europe,52062,2848,0.4627082306595781,precision,0.0567584287039901
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,validation,global,Global,147424,28826,0.4820661726878472,precision,0.26900726659242025
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test,global,Global,321173,49514,0.4820661726878472,precision,0.22527276925741335
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test,eastern_siberia,Eastern Siberia,128260,31267,0.4820661726878472,precision,0.31074898785425104
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test,far_east,Far East,10457,1230,0.4820661726878472,precision,0.1370379683178275
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test,central_asia,Central Asia,45961,2503,0.4820661726878472,precision,0.06906824641303975
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test,europe,Europe,52062,2848,0.4820661726878472,precision,0.09076382230744647
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2021,global,Global,87238,24772,0.4820661726878472,precision,0.37111831985501287
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2021,eastern_siberia,Eastern Siberia,44639,19789,0.4820661726878472,precision,0.5015272616199155
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2021,far_east,Far East,2141,270,0.4820661726878472,precision,0.14369158878504673
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2021,central_asia,Central Asia,10197,903,0.4820661726878472,precision,0.11618081960287284
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2021,europe,Europe,11926,847,0.4820661726878472,precision,0.1227460711331679
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2022,global,Global,58312,4923,0.4820661726878472,precision,0.13128241244637942
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2022,eastern_siberia,Eastern Siberia,18946,1456,0.4820661726878472,precision,0.1227894257064722
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2022,far_east,Far East,2076,192,0.4820661726878472,precision,0.11678832116788321
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2022,central_asia,Central Asia,9862,698,0.4820661726878472,precision,0.0878561736770692
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2022,europe,Europe,10330,382,0.4820661726878472,precision,0.06374407582938389
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2023,global,Global,60888,6898,0.4820661726878472,precision,0.16290550070521861
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2023,eastern_siberia,Eastern Siberia,18853,1391,0.4820661726878472,precision,0.09426987060998152
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2023,far_east,Far East,2267,333,0.4820661726878472,precision,0.18356643356643357
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2023,central_asia,Central Asia,9281,411,0.4820661726878472,precision,0.05453917846047635
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2023,europe,Europe,10456,494,0.4820661726878472,precision,0.07054848966613672
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2024,global,Global,65063,9134,0.4820661726878472,precision,0.2045147369169848
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2024,eastern_siberia,Eastern Siberia,26660,6189,0.4820661726878472,precision,0.2823638470451912
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2024,far_east,Far East,2229,298,0.4820661726878472,precision,0.14531878230901782
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2024,central_asia,Central Asia,9003,187,0.4820661726878472,precision,0.0236664162283997
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2024,europe,Europe,10472,493,0.4820661726878472,precision,0.07574340751823452
catboost_weather_only,main_model_comparison,Weather-only CatBoost,meteorology/history features only,test_2025,global,Global,49672,3787,0.4820661726878472,precision,0.11223016636876117
