experiment_id,model,feature_set,split,region,region_display,threshold,precision,recall,f1
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test,central_asia,Central Asia,0.4773367906247884,0.06623406323251958,0.9256891729924092,0.12362278244631186
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test,europe,Europe,0.4773367906247884,0.07943362120907813,0.8332162921348315,0.1450400342277367
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021,global,Global,0.4773367906247884,0.36770844907223693,0.9351687388987566,0.5278616431020929
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021,eastern_siberia,Eastern Siberia,0.4773367906247884,0.5116747949758875,0.9490120774167466,0.664872902357856
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021,far_east,Far East,0.4773367906247884,0.21256931608133087,0.8518518518518519,0.34023668639053256
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021,central_asia,Central Asia,0.4773367906247884,0.11080157021653793,0.9689922480620154,0.19886363636363635
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021,europe,Europe,0.4773367906247884,0.10642541672602934,0.8819362455726092,0.18993135011441648
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2022,global,Global,0.4773367906247884,0.1233908252816921,0.9053422709729839,0.21718156125134003
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2022,eastern_siberia,Eastern Siberia,0.4773367906247884,0.11010425020048116,0.9429945054945055,0.19718512135573746
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2022,far_east,Far East,0.4773367906247884,0.1603585657370518,0.8385416666666666,0.2692307692307692
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2022,central_asia,Central Asia,0.4773367906247884,0.0868920921460326,0.9240687679083095,0.1588474325821943
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2022,europe,Europe,0.4773367906247884,0.05736103711596519,0.8455497382198953,0.10743389323133211
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2023,global,Global,0.4773367906247884,0.15506429173693087,0.8531458393737316,0.2624303232998885
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2023,eastern_siberia,Eastern Siberia,0.4773367906247884,0.09079445145018916,0.7764198418404026,0.16257714887851873
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2023,far_east,Far East,0.4773367906247884,0.21108179419525067,0.7207207207207207,0.32653061224489793
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2023,central_asia,Central Asia,0.4773367906247884,0.05265441921018371,0.8856447688564477,0.099399235390497
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2023,europe,Europe,0.4773367906247884,0.0694131902371473,0.8117408906882592,0.12789028863020252
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2024,global,Global,0.4773367906247884,0.19225535368968893,0.881650974381432,0.3156739381823171
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2024,eastern_siberia,Eastern Siberia,0.4773367906247884,0.2900556798667846,0.900630150266602,0.43879398567267575
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2024,far_east,Far East,0.4773367906247884,0.21080139372822299,0.8120805369127517,0.334716459197787
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2024,central_asia,Central Asia,0.4773367906247884,0.024139472507822977,0.8663101604278075,0.04697013627138301
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2024,europe,Europe,0.4773367906247884,0.06508264462809918,0.7667342799188641,0.11998095540390415
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2025,global,Global,0.4773367906247884,0.10817990290372813,0.9355690520200687,0.1939350812852373
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2025,eastern_siberia,Eastern Siberia,0.4773367906247884,0.17121552161007747,0.9684684684684685,0.29098738849584743
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2025,far_east,Far East,0.4773367906247884,0.14336075205640422,0.8905109489051095,0.24696356275303644
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2025,central_asia,Central Asia,0.4773367906247884,0.04488241139450149,0.8914473684210527,0.08546199936928414
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2025,europe,Europe,0.4773367906247884,0.0929242773541408,0.8291139240506329,0.16711848190081327
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2023,global,Global,0.4773367906247884,0.24445190189240848,0.9156942584647337,0.38588793495597895
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2023,eastern_siberia,Eastern Siberia,0.4773367906247884,0.3476943734852951,0.93801908464393,0.507335372264169
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2023,far_east,Far East,0.4773367906247884,0.19578032888613092,0.7937106918238994,0.31408661025385765
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2023,central_asia,Central Asia,0.4773367906247884,0.08473890163270814,0.9363817097415507,0.15541348731697258
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2023,europe,Europe,0.4773367906247884,0.07982851250881857,0.8537434706906558,0.14600496277915634
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2025,global,Global,0.4773367906247884,0.2130441354292624,0.9109342812133941,0.34532550358693237
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2025,eastern_siberia,Eastern Siberia,0.4773367906247884,0.31001721609385957,0.9329964499312374,0.46539305228732103
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2025,far_east,Far East,0.4773367906247884,0.19054002297970127,0.8089430894308943,0.30843149411035337
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2025,central_asia,Central Asia,0.4773367906247884,0.06623406323251958,0.9256891729924092,0.12362278244631186
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2025,europe,Europe,0.4773367906247884,0.07943362120907813,0.8332162921348315,0.1450400342277367
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,validation,global,Global,0.5002497225079148,0.4082535350445851,0.6019565669881357,0.4865342287148285
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test,global,Global,0.5002497225079148,0.39414676178262265,0.7945025649311306,0.5269015952103507
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test,eastern_siberia,Eastern Siberia,0.5002497225079148,0.45195615134857103,0.8992867879873349,0.6015767910056589
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test,far_east,Far East,0.5002497225079148,0.30474989491382937,0.5894308943089431,0.40177334441673596
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test,central_asia,Central Asia,0.5002497225079148,0.12404745828108421,0.5137834598481822,0.19984459984459985
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test,europe,Europe,0.5002497225079148,0.17318714178918515,0.2440308988764045,0.2025943739979595
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021,global,Global,0.5002497225079148,0.520529677374073,0.8981511383820442,0.6590831667036955
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021,eastern_siberia,Eastern Siberia,0.5002497225079148,0.5938271604938271,0.9722573146697661,0.7373201249305409
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021,far_east,Far East,0.5002497225079148,0.34460887949260044,0.6037037037037037,0.4387617765814266
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021,central_asia,Central Asia,0.5002497225079148,0.16427041908840623,0.5946843853820598,0.25743048897411314
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021,europe,Europe,0.5002497225079148,0.18461538461538463,0.21251475796930341,0.19758507135016465
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2022,global,Global,0.5002497225079148,0.22431735301965666,0.5122892545196018,0.3120128665099592
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2022,eastern_siberia,Eastern Siberia,0.5002497225079148,0.16061305899643083,0.5254120879120879,0.2460202604920405
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2022,far_east,Far East,0.5002497225079148,0.2715736040609137,0.5572916666666666,0.3651877133105802
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2022,central_asia,Central Asia,0.5002497225079148,0.14475703324808184,0.4054441260744986,0.21334338484734264
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2022,europe,Europe,0.5002497225079148,0.13744075829383887,0.22774869109947643,0.17142857142857143
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2023,global,Global,0.5002497225079148,0.2982576799633196,0.7544215714699913,0.4275034913332786
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2023,eastern_siberia,Eastern Siberia,0.5002497225079148,0.17889839411676423,0.8569374550682962,0.296001986590514
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2023,far_east,Far East,0.5002497225079148,0.36209813874788493,0.6426426426426426,0.46320346320346323
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2023,central_asia,Central Asia,0.5002497225079148,0.11426222770242499,0.6763990267639902,0.19549929676511954
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2023,europe,Europe,0.5002497225079148,0.12962962962962962,0.15587044534412955,0.14154411764705882
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2024,global,Global,0.5002497225079148,0.3568245414032542,0.7538865776220713,0.48438379290939787
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2024,eastern_siberia,Eastern Siberia,0.5002497225079148,0.3857468732793204,0.792373566004201,0.5188868902761613
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2024,far_east,Far East,0.5002497225079148,0.2555391432791728,0.5805369127516778,0.3548717948717949
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2024,central_asia,Central Asia,0.5002497225079148,0.06633906633906633,0.43315508021390375,0.11505681818181818
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2024,europe,Europe,0.5002497225079148,0.15948275862068967,0.3002028397565923,0.2083040112596763
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2025,global,Global,0.5002497225079148,0.2730277655354782,0.6543438077634011,0.3852911451449895
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2025,eastern_siberia,Eastern Siberia,0.5002497225079148,0.35541850220264315,0.825962325962326,0.4969816434643341
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2025,far_east,Far East,0.5002497225079148,0.2786885245901639,0.49635036496350365,0.3569553805774278
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2025,central_asia,Central Asia,0.5002497225079148,0.07186030893216924,0.3519736842105263,0.11935303959843838
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2025,europe,Europe,0.5002497225079148,0.22989807474518686,0.3212025316455696,0.26798679867986797
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021-2023,global,Global,0.5002497225079148,0.4196181090237142,0.8191457382559506,0.5549538541290603
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021-2023,eastern_siberia,Eastern Siberia,0.5002497225079148,0.4836626659973532,0.9364286976497614,0.6378682555445216
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021-2023,far_east,Far East,0.5002497225079148,0.3319615912208505,0.6088050314465409,0.42964935641367064
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021-2023,central_asia,Central Asia,0.5002497225079148,0.14339819772756954,0.5457256461232605,0.22711759230530562
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021-2023,europe,Europe,0.5002497225079148,0.15622161671207993,0.1996517701683111,0.17528662420382166
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021-2025,global,Global,0.5002497225079148,0.39414676178262265,0.7945025649311306,0.5269015952103507
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021-2025,eastern_siberia,Eastern Siberia,0.5002497225079148,0.45195615134857103,0.8992867879873349,0.6015767910056589
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021-2025,far_east,Far East,0.5002497225079148,0.30474989491382937,0.5894308943089431,0.40177334441673596
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021-2025,central_asia,Central Asia,0.5002497225079148,0.12404745828108421,0.5137834598481822,0.19984459984459985
ablation_no_anthropogenic,CatBoost,full minus roads/population/night lights,test_2021-2025,europe,Europe,0.5002497225079148,0.17318714178918515,0.2440308988764045,0.2025943739979595
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,validation,global,Global,0.4920829446562272,0.40976393941957867,0.6720321931589537,0.5091061995742556
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test,global,Global,0.4920829446562272,0.3866930421881538,0.8211818879508825,0.5257917264745057
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test,eastern_siberia,Eastern Siberia,0.4920829446562272,0.43778106373572767,0.9184763488662168,0.5929428282369459
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test,far_east,Far East,0.4920829446562272,0.30345572354211664,0.6853658536585366,0.42065868263473055
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test,central_asia,Central Asia,0.4920829446562272,0.1343710860619073,0.600079904115062,0.2195745925005482
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test,europe,Europe,0.4920829446562272,0.22818944029005211,0.3535814606741573,0.2773722627737226
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021,global,Global,0.4920829446562272,0.5139414256268545,0.9159534958824479,0.6584350198052843
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021,eastern_siberia,Eastern Siberia,0.4920829446562272,0.5833057104113304,0.978169690231947,0.7308113414127685
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021,far_east,Far East,0.4920829446562272,0.3344103392568659,0.7666666666666667,0.46569178852643417
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021,central_asia,Central Asia,0.4920829446562272,0.17363896848137536,0.6710963455149501,0.27589346687912586
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021,europe,Europe,0.4920829446562272,0.3008356545961003,0.3825265643447462,0.3367983367983368
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2022,global,Global,0.4920829446562272,0.2345258375922771,0.5872435506804794,0.33518840579710146
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2022,eastern_siberia,Eastern Siberia,0.4920829446562272,0.17444101773323054,0.6215659340659341,0.2724262492474413
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2022,far_east,Far East,0.4920829446562272,0.25675675675675674,0.59375,0.3584905660377358
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2022,central_asia,Central Asia,0.4920829446562272,0.15866666666666668,0.5114613180515759,0.24219810040705564
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2022,europe,Europe,0.4920829446562272,0.15855354659248957,0.29842931937172773,0.20708446866485014
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2023,global,Global,0.4920829446562272,0.29749973057441537,0.8003769208466223,0.43376807039597737
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2023,eastern_siberia,Eastern Siberia,0.4920829446562272,0.16270566727605118,0.8317757009345794,0.27217125382262997
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2023,far_east,Far East,0.4920829446562272,0.36363636363636365,0.7687687687687688,0.49373191899710706
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2023,central_asia,Central Asia,0.4920829446562272,0.12931034482758622,0.8029197080291971,0.22274721565980427
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2023,europe,Europe,0.4920829446562272,0.22280471821756226,0.3441295546558704,0.27048528241845665
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2024,global,Global,0.4920829446562272,0.3396457832507482,0.7579373768338078,0.46908561168140395
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2024,eastern_siberia,Eastern Siberia,0.4920829446562272,0.3724354850239474,0.8418161253837454,0.5164040043611855
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2024,far_east,Far East,0.4920829446562272,0.24935400516795866,0.6476510067114094,0.36007462686567165
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2024,central_asia,Central Asia,0.4920829446562272,0.05993930197268589,0.42245989304812837,0.10498338870431893
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2024,europe,Europe,0.4920829446562272,0.17659574468085107,0.3367139959432049,0.2316817864619679
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2025,global,Global,0.4920829446562272,0.27078409207686777,0.695801425930816,0.3898505696108892
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2025,eastern_siberia,Eastern Siberia,0.4920829446562272,0.34100555011426703,0.8554463554463555,0.4876283846872082
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2025,far_east,Far East,0.4920829446562272,0.3080168776371308,0.5328467153284672,0.39037433155080214
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2025,central_asia,Central Asia,0.4920829446562272,0.08290816326530612,0.4276315789473684,0.1388888888888889
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2025,europe,Europe,0.4920829446562272,0.2549234135667396,0.3686708860759494,0.3014230271668823
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021-2023,global,Global,0.4920829446562272,0.4145054242076925,0.8499439783565162,0.557248694312308
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021-2023,eastern_siberia,Eastern Siberia,0.4920829446562272,0.47091284847418874,0.946236084113801,0.6288608338226659
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021-2023,far_east,Far East,0.4920829446562272,0.3265421618562535,0.7257861635220125,0.45042935206869633
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021-2023,central_asia,Central Asia,0.4920829446562272,0.15593342981186686,0.6426441351888668,0.2509704968944099
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021-2023,europe,Europe,0.4920829446562272,0.23759280969128566,0.3528728961114335,0.28397944885567494
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021-2025,global,Global,0.4920829446562272,0.3866930421881538,0.8211818879508825,0.5257917264745057
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021-2025,eastern_siberia,Eastern Siberia,0.4920829446562272,0.43778106373572767,0.9184763488662168,0.5929428282369459
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021-2025,far_east,Far East,0.4920829446562272,0.30345572354211664,0.6853658536585366,0.42065868263473055
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021-2025,central_asia,Central Asia,0.4920829446562272,0.1343710860619073,0.600079904115062,0.2195745925005482
ablation_no_ecoregion,CatBoost,full minus ecoregion categorical variables,test_2021-2025,europe,Europe,0.4920829446562272,0.22818944029005211,0.3535814606741573,0.2773722627737226
ablation_no_geography,CatBoost,full minus direct geography/location variables,validation,global,Global,0.4920829446562272,0.40976393941957867,0.6720321931589537,0.5091061995742556
ablation_no_geography,CatBoost,full minus direct geography/location variables,test,global,Global,0.4920829446562272,0.3866930421881538,0.8211818879508825,0.5257917264745057
ablation_no_geography,CatBoost,full minus direct geography/location variables,test,eastern_siberia,Eastern Siberia,0.4920829446562272,0.43778106373572767,0.9184763488662168,0.5929428282369459
ablation_no_geography,CatBoost,full minus direct geography/location variables,test,far_east,Far East,0.4920829446562272,0.30345572354211664,0.6853658536585366,0.42065868263473055
ablation_no_geography,CatBoost,full minus direct geography/location variables,test,central_asia,Central Asia,0.4920829446562272,0.1343710860619073,0.600079904115062,0.2195745925005482
ablation_no_geography,CatBoost,full minus direct geography/location variables,test,europe,Europe,0.4920829446562272,0.22818944029005211,0.3535814606741573,0.2773722627737226
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021,global,Global,0.4920829446562272,0.5139414256268545,0.9159534958824479,0.6584350198052843
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021,eastern_siberia,Eastern Siberia,0.4920829446562272,0.5833057104113304,0.978169690231947,0.7308113414127685
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021,far_east,Far East,0.4920829446562272,0.3344103392568659,0.7666666666666667,0.46569178852643417
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021,central_asia,Central Asia,0.4920829446562272,0.17363896848137536,0.6710963455149501,0.27589346687912586
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021,europe,Europe,0.4920829446562272,0.3008356545961003,0.3825265643447462,0.3367983367983368
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2022,global,Global,0.4920829446562272,0.2345258375922771,0.5872435506804794,0.33518840579710146
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2022,eastern_siberia,Eastern Siberia,0.4920829446562272,0.17444101773323054,0.6215659340659341,0.2724262492474413
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2022,far_east,Far East,0.4920829446562272,0.25675675675675674,0.59375,0.3584905660377358
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2022,central_asia,Central Asia,0.4920829446562272,0.15866666666666668,0.5114613180515759,0.24219810040705564
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2022,europe,Europe,0.4920829446562272,0.15855354659248957,0.29842931937172773,0.20708446866485014
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2023,global,Global,0.4920829446562272,0.29749973057441537,0.8003769208466223,0.43376807039597737
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2023,eastern_siberia,Eastern Siberia,0.4920829446562272,0.16270566727605118,0.8317757009345794,0.27217125382262997
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2023,far_east,Far East,0.4920829446562272,0.36363636363636365,0.7687687687687688,0.49373191899710706
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2023,central_asia,Central Asia,0.4920829446562272,0.12931034482758622,0.8029197080291971,0.22274721565980427
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2023,europe,Europe,0.4920829446562272,0.22280471821756226,0.3441295546558704,0.27048528241845665
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2024,global,Global,0.4920829446562272,0.3396457832507482,0.7579373768338078,0.46908561168140395
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2024,eastern_siberia,Eastern Siberia,0.4920829446562272,0.3724354850239474,0.8418161253837454,0.5164040043611855
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2024,far_east,Far East,0.4920829446562272,0.24935400516795866,0.6476510067114094,0.36007462686567165
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2024,central_asia,Central Asia,0.4920829446562272,0.05993930197268589,0.42245989304812837,0.10498338870431893
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2024,europe,Europe,0.4920829446562272,0.17659574468085107,0.3367139959432049,0.2316817864619679
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2025,global,Global,0.4920829446562272,0.27078409207686777,0.695801425930816,0.3898505696108892
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2025,eastern_siberia,Eastern Siberia,0.4920829446562272,0.34100555011426703,0.8554463554463555,0.4876283846872082
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2025,far_east,Far East,0.4920829446562272,0.3080168776371308,0.5328467153284672,0.39037433155080214
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2025,central_asia,Central Asia,0.4920829446562272,0.08290816326530612,0.4276315789473684,0.1388888888888889
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2025,europe,Europe,0.4920829446562272,0.2549234135667396,0.3686708860759494,0.3014230271668823
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021-2023,global,Global,0.4920829446562272,0.4145054242076925,0.8499439783565162,0.557248694312308
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021-2023,eastern_siberia,Eastern Siberia,0.4920829446562272,0.47091284847418874,0.946236084113801,0.6288608338226659
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021-2023,far_east,Far East,0.4920829446562272,0.3265421618562535,0.7257861635220125,0.45042935206869633
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021-2023,central_asia,Central Asia,0.4920829446562272,0.15593342981186686,0.6426441351888668,0.2509704968944099
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021-2023,europe,Europe,0.4920829446562272,0.23759280969128566,0.3528728961114335,0.28397944885567494
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021-2025,global,Global,0.4920829446562272,0.3866930421881538,0.8211818879508825,0.5257917264745057
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021-2025,eastern_siberia,Eastern Siberia,0.4920829446562272,0.43778106373572767,0.9184763488662168,0.5929428282369459
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021-2025,far_east,Far East,0.4920829446562272,0.30345572354211664,0.6853658536585366,0.42065868263473055
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021-2025,central_asia,Central Asia,0.4920829446562272,0.1343710860619073,0.600079904115062,0.2195745925005482
ablation_no_geography,CatBoost,full minus direct geography/location variables,test_2021-2025,europe,Europe,0.4920829446562272,0.22818944029005211,0.3535814606741573,0.2773722627737226
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,validation,global,Global,0.49944669998178615,0.3930298273155416,0.6513911052522029,0.4902546964138849
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test,global,Global,0.49944669998178615,0.3752300613496933,0.7905642848487296,0.5089122040641211
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test,eastern_siberia,Eastern Siberia,0.49944669998178615,0.43708031471527614,0.8972399014935875,0.5878137702719691
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test,far_east,Far East,0.49944669998178615,0.30286168521462636,0.6195121951219512,0.406833956219968
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test,central_asia,Central Asia,0.49944669998178615,0.11321444233299226,0.6188573711546145,0.19141180105035527
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test,europe,Europe,0.49944669998178615,0.19572192513368983,0.25702247191011235,0.2222222222222222
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021,global,Global,0.49944669998178615,0.5136521136521136,0.8976263523332795,0.6534042490670271
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021,eastern_siberia,Eastern Siberia,0.49944669998178615,0.5891541588970746,0.9739249077770479,0.7341815549883814
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021,far_east,Far East,0.49944669998178615,0.3584158415841584,0.6703703703703704,0.4670967741935484
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021,central_asia,Central Asia,0.49944669998178615,0.16039707419017765,0.6799557032115172,0.25956457408581696
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021,europe,Europe,0.49944669998178615,0.2122905027932961,0.2243211334120425,0.21814006888633755
